case id,level,status,case owner,school,opeid,facility code,school city,school state,submitted,closed,closed reason,issues,education benefits
VA12060,Level 3,closed,James Lyles,SUFFOLK UNIVERSITY LAW SCHOOL,"""00221800""",31815221,BOSTON,MA,,,no response,,Post-9/11 Ch 33
VA11576,Level 3,closed,James Lyles,WENTWORTH INSTITUTE OF TECHNOLOGY,"""00222500""",31810121,BOSTON,MA,,,no response,,Post-9/11 Ch 33
VA21298,Level 3,closed,James Lyles,NEW ENGLAND COLLEGE OF BUSINESS AND FINANCE,"""03965300""",31052121,BOSTON,MA,,,no response,,Post-9/11 Ch 33
VA11686,Level 3,closed,James Lyles,SIMMONS COLLEGE,"""00220800""",31002221,BOSTON,MA,,,no response,,"Post-9/11 Ch 33, MGIB-AD Ch 30"
,No Escalation Needed,closed,James Lyles,CASCADIA COLLEGE,,11963447,BOTHELL,WA,,,resolved,,Post-9/11 Ch 33
VA12470,Level 3,closed,Tameika Tiller,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS,"""03776300""",24021106,BOULDER,CO,,,information only,,Post-9/11 Ch 33
VA11905,Level 3,closed,James Lyles,UNIVERSITY OF COLORADO-BOULDER,"""00137000""",11802106,BOULDER,CO,,,no response,,Post-9/11 Ch 33
VA11847,Level 3,closed,James Lyles,NAROPA UNIVERSITY,"""02117500""",31909406,BOULDER,CO,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,OLIVET NAZARENE UNIVERSITY,,31002513,BOURBONNAIS,IL,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,MONTANA STATE UNIVERSITY,,15000826,BOZEMAN,MT,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,MONTANA STATE UNIVERSITY - BOZEMAN,,15000826,BOZEMAN,MT,,,resolved,,Post-9/11 Ch 33
VA12854,Level 3,closed,James Lyles,SOUTHERN TECHNICAL COLLEGE BRANDON,"""03903500""",24843310,BRANDON,FL,,,no response,,Post-9/11 Ch 33
VA12088,Level 3,closed,James Lyles,OLYMPIC COLLEGE,"""00378400""",14911447,BREMERTON,WA,,,no response,,Post-9/11 Ch 33
VA11606,Level 3,closed,James Lyles,OLYMPIC COLLEGE,"""00378400""",14911447,BREMERTON,WA,,,no response,,Post-9/11 Ch 33
VA11542,Level 3,closed,Tameika Tiller,HEAVY CONSTRUCTION ACADEMY,,25010529,Brentwood,NH,,,no response,,Post-9/11 Ch 33
VA12821,Level 3,closed,James Lyles,ROGER WILLIAMS UNIVERSITY,"""00341000""",31801139,Bristol,RI,,,no response,,Post-9/11 Ch 33
VA12647,Level 3,closed,James Lyles,ROGER WILLIAMS UNIVERSITY,"""00341000""",31801139,Bristol,RI,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,ASSOCIATED BUILDERS AND CONTRACTORS INCORPORATED-NORTHERN OHIO CHAPTER,,20B58935,BROADVIEW HEIGHTS,OH,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FORDHAM UNIVERSITY GRADUATE ARTS & SCIENCES,,31840132,BRONX,NY,,,no response,,Post-9/11 Ch 33
VA12682,Level 3,closed,James Lyles,CUNY LEHMAN COLLEGE,"""00702200""",118A0132,BRONX,NY,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,NEW YORK CITY FIRE DEPARTMENT,,10N16332,BROOKLYN,NY,,,resolved,,Post-9/11 Ch 33
VA12556,Level 3,closed,James Lyles,LIU BROOKLYN,"""00275116""",31870032,Brooklyn,NY,,,no response,,MGIB-SR Ch 1606
VA12507,Level 3,closed,James Lyles,LIU BROOKLYN,"""00275116""",31870032,Brooklyn,NY,,,resolved,,Post-9/11 Ch 33
VA12811,Level 3,closed,James Lyles,NEW YORK CITY COLLEGE OF TECHNOLOGY,"""00269600""",14907432,BROOKLYN,NY,,,no response,,Post-9/11 Ch 33
VA11582,Level 3,closed,James Lyles,HENNEPIN TECHNICAL COLLEGE-BROOKLYN PARK,"""01049100""",14922423,BROOKLYN PARK,MN,,,resolved,,Post-9/11 Ch 33
VA11492,Level 3,closed,James Lyles,REDSTONE COLLEGE,"""00729700""",24924406,BROOMFIELD,CO,,,no response,,Post-9/11 Ch 33
VA12520,Level 3,closed,James Lyles,BRYN MAWR COLLEGE,"""00323700""",31941138,BRYN MAWR,PA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,TROCAIRE COLLEGE,,34945432,BUFFALO,NY,,,resolved,,Post-9/11 Ch 33
VA14988,Level 3,closed,James Lyles,TROCAIRE COLLEGE,"""00281200""",34945432,BUFFALO,NY,,,no response,,Post-9/11 Ch 33
VA12546,Level 3,closed,James Lyles,CAMPBELL UNIVERSITY,"""00291300""",31801133,BUIES CREEK,NC,,,resolved,,
VA12567,Level 3,closed,James Lyles,TAYLOR DRIVING SCHOOLS,,25464747,BURLINGTON,WA,,,no response,,Post-9/11 Ch 33
VA11777,Level 3,closed,James Lyles,BRITISH COLUMBIA INST OF TECH,"""03745301""",11101875,Burnaby,,,,no response,,Post-9/11 Ch 33
VA11772,Level 3,closed,James Lyles,BRITISH COLUMBIA INST OF TECH,"""03745301""",11101875,Burnaby,,,,no response,,Post-9/11 Ch 33
VA12494,Level 3,closed,James Lyles,CALIFORNIA UNIVERSITY OF PENNSYLVANIA,"""00331600""",11966138,CALIFORNIA,PA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,HARVARD UNIVERSITY EXTENSION,,31800221,CAMBRIDGE,MA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,HARVARD UNIVERSITY EXTENSION,,31800221,CAMBRIDGE,MA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,HARVARD UNIVERSITY EXTENSION,,31800221,CAMBRIDGE,MA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,HARVARD UNIVERSITY EXTENSION,,31800221,CAMBRIDGE,MA,,,resolved,,Post-9/11 Ch 33
VA12515,Level 3,closed,James Lyles,HARVARD UNIVERSITY EXTENSION,"""00215500""",31800221,CAMBRIDGE,MA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,THE INTERNATIONAL CULINARY CENTER,,25149805,CAMPBELL,CA,,,no response,,Post-9/11 Ch 33
VA20277,Level 3,closed,James Lyles,ACADEMY FOR SALON PROF-CANOGA PRK,"""04189800""",25176105,CANOGA PARK,CA,,,no response,,Post-9/11 Ch 33
VA11845,Level 3,closed,James Lyles,CDC-FREMONT CORRECTIONAL FACILITY,,10A82706,CANON CITY,CO,,,resolved,,MGIB-AD Ch 30
,No Escalation Needed,closed,Tameika Tiller,PORTER AND CHESTER INSTITUTE-CANTON,,25072521,CANTON,MA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,SOUTHERN ILLINOIS UNIVERSITY-EXTENDED CAMPUS CARBONDALE,,11823913,Carbondale,IL,,,no response,,Post-9/11 Ch 33
VA11824,Level 3,closed,James Lyles,SOUTHERN ILLINOIS UNIVERSITY-CARBONDALE,"""00175800""",11983113,CARBONDALE,IL,,,no response,,Post-9/11 Ch 33
VA17147,Level 3,closed,James Lyles,SOUTHERN ILLINOIS UNIVERSITY-CARBONDALE,"""00175800""",11983113,CARBONDALE,IL,,,no response,,Post-9/11 Ch 33
VA12543,Level 3,closed,James Lyles,SOUTHERN ILLINOIS UNIVERSITY-CARBONDALE,"""00175800""",11983113,CARBONDALE,IL,,,no response,,Post-9/11 Ch 33
VA12684,Level 3,closed,James Lyles,PINNACLE AVIATION ACADEMY,,25202005,CARLSBAD,CA,,,no response,,"Post-9/11 Ch 33, MGIB-AD Ch 30"
VA11823,Level 3,closed,James Lyles,GEMOLOGICAL INSTITUTE OF AMERICA,"""02231900""",35531005,CARLSBAD,CA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,Tameika Tiller,AMERICAN K9 INTERDICTION LLC,,25062546,CARRSVILLE,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,Tameika Tiller,AMERICAN K9 INTERDICTION LLC,,25062546,CARRSVILLE,VA,,,information only,,Post-9/11 Ch 33
VA11616,Level 3,closed,James Lyles,RWM FIBER OPTICS,"""04150300""",25060205,CARSON,CA,,,no response,,MGIB-SR Ch 1606
VA16047,Level 3,closed,James Lyles,RWM FIBER OPTICS,"""04150300""",25060205,CARSON,CA,,,no response,,Post-9/11 Ch 33
VA14871,Level 3,closed,James Lyles,MILLER-MOTTE COLLEGE-CARY,"""00499201""",24911433,CARY,NC,,,no response,,Post-9/11 Ch 33
VA11809,Level 3,closed,James Lyles,AVIATION INSTITUTE OF MAINTENANCE-ORLANDO,"""04156400""",25481210,Casselberry,FL,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,THE COMMUNITY COLLEGE OF BALTIMORE COUNTY-CATONSVILLE,,14917420,CATONSVILLE,MD,,,no response,,Post-9/11 Ch 33
VA11984,Level 3,closed,James Lyles,THE COMMUNITY COLLEGE OF BALTIMORE COUNTY-CATONSVILLE,"""00206300""",14917420,CATONSVILLE,MD,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,SOUTHERN UTAH UNIVERSITY,,11000144,CEDAR CITY,UT,,,no response,,Post-9/11 Ch 33
VA12367,Level 3,closed,James Lyles,KAPLAN UNIVERSITY - CEDAR FALLS,,24906415,CEDAR FALLS,IA,,,no response,,Post-9/11 Ch 33
VA12364,Level 3,closed,James Lyles,KAPLAN UNIVERSITY - CEDAR FALLS,,24906415,CEDAR FALLS,IA,,,no response,,Post-9/11 Ch 33
VA12424,Level 3,closed,James Lyles,KAPLAN UNIVERSITY - CEDAR FALLS,,24906415,CEDAR FALLS,IA,,,no response,,Post-9/11 Ch 33
VA12420,Level 3,closed,James Lyles,KAPLAN UNIVERSITY - CEDAR FALLS,,24906415,CEDAR FALLS,IA,,,no response,,Post-9/11 Ch 33
VA12419,Level 3,closed,James Lyles,KAPLAN UNIVERSITY - CEDAR FALLS,,24906415,CEDAR FALLS,IA,,,no response,,Post-9/11 Ch 33
VA12399,Level 3,closed,James Lyles,KAPLAN UNIVERSITY - CEDAR FALLS,,24906415,CEDAR FALLS,IA,,,no response,,Post-9/11 Ch 33
VA12397,Level 3,closed,James Lyles,KAPLAN UNIVERSITY - CEDAR FALLS,,24906415,CEDAR FALLS,IA,,,no response,,Post-9/11 Ch 33
VA12395,Level 3,closed,James Lyles,KAPLAN UNIVERSITY - CEDAR FALLS,,24906415,CEDAR FALLS,IA,,,no response,,Post-9/11 Ch 33
VA17158,Level 3,closed,James Lyles,ESSEX COUNTY COLLEGE POLICE ACADEMY,,18001230,Cedar Grove,NJ,,,resolved,,Post-9/11 Ch 33
VA16043,Level 3,closed,James Lyles,LEADERQUEST-CENTENNIAL,,25028306,Centennial,CO,,,no response,,Post-9/11 Ch 33
VA12717,Level 3,closed,James Lyles,FREMONT COLLEGE,"""03039900""",24001705,CERRITOS,CA,,,resolved,,Post-9/11 Ch 33
VA12547,Level 3,closed,James Lyles,INTERACTIVE COLLEGE OF TECHNOLOGY,"""02284300""",24956411,Chamblee,GA,,,no response,,Post-9/11 Ch 33
VA14957,Level 3,closed,James Lyles,GOLF ACADEMY OF AMERICA,"""03010613""",24929403,CHANDLER,AZ,,,no response,,Post-9/11 Ch 33
VA22389,Level 3,closed,James Lyles,CHANDLER-GILBERT COMMUNITY COLLEGE,"""03072200""",14920403,CHANDLER,AZ,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,,11906133,CHAPEL HILL,NC,,,resolved,,Post-9/11 Ch 33
VA22373,Level 3,closed,James Lyles,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"""00297400""",11906133,CHAPEL HILL,NC,,,resolved,,Post-9/11 Ch 33
VA22361,Level 3,closed,James Lyles,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"""00297400""",11906133,CHAPEL HILL,NC,,,resolved,,Post-9/11 Ch 33
VA22360,Level 3,closed,James Lyles,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"""00297400""",11906133,CHAPEL HILL,NC,,,resolved,,Post-9/11 Ch 33
VA16002,Level 3,closed,James Lyles,THE ART INSTITUTE OF CHARLESTON,"""00927004""",21000240,Charleston,SC,,,no response,,Post-9/11 Ch 33
VA12743,Level 3,closed,James Lyles,THE ART INSTITUTE OF CHARLESTON,"""00927004""",21000240,Charleston,SC,,,no response,,Post-9/11 Ch 33
VA11738,Level 3,closed,James Lyles,TRIDENT TECHNICAL COLLEGE,"""00492000""",14915440,CHARLESTON,SC,,,no response,,DEA Ch 35
VA20275,Level 3,closed,James Lyles,TRIDENT TECHNICAL COLLEGE,"""00492000""",14915440,CHARLESTON,SC,,,no response,,Post-9/11 Ch 33
VA11734,Level 3,closed,James Lyles,BUNKER HILL COMMUNITY COLLEGE,"""01121000""",14926421,CHARLESTOWN,MA,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,AMERICAN PUBLIC UNIVERSITY SYSTEM,,21913148,CHARLES TOWN,WV,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,AMERICAN PUBLIC UNIVERSITY SYSTEM,,21913148,CHARLES TOWN,WV,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,AMERICAN PUBLIC UNIVERSITY SYSTEM,,21913148,CHARLES TOWN,WV,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,AMERICAN PUBLIC UNIVERSITY SYSTEM,,21913148,CHARLES TOWN,WV,,,no response,,Post-9/11 Ch 33
VA12052,Level 3,closed,James Lyles,AMERICAN PUBLIC UNIVERSITY SYSTEM,"""03819300""",21913148,Charles Town,WV,,,no response,,Post-9/11 Ch 33
VA11854,Level 3,closed,James Lyles,AMERICAN PUBLIC UNIVERSITY SYSTEM,"""03819300""",21913148,Charles Town,WV,,,no response,,Post-9/11 Ch 33
VA17181,Level 3,closed,James Lyles,AMERICAN PUBLIC UNIVERSITY SYSTEM,"""03819300""",21913148,Charles Town,WV,,,resolved,,Post-9/11 Ch 33
VA11172,Level 3,closed,James Lyles,AMERICAN PUBLIC UNIVERSITY SYSTEM,"""03819300""",21913148,Charles Town,WV,,,no response,,DEA Ch 35
VA10998,Level 3,closed,James Lyles,AMERICAN PUBLIC UNIVERSITY SYSTEM,"""03819300""",21913148,Charles Town,WV,,,no response,,REAP
,No Escalation Needed,closed,James Lyles,MY COMPUTER CAREER COM - CHARLOTTE,,25020333,CHARLOTTE,NC,,,no response,,Post-9/11 Ch 33
VA11844,Level 3,closed,James Lyles,NEW HORIZONS COMPUTER LEARNING CENTER,,25529817,Charlotte,NC,,,no response,,Post-9/11 Ch 33
VA12064,Level 3,closed,James Lyles,ECPI UNIVERSITY-CHARLOTTE,"""01019800""",24906433,CHARLOTTE,NC,,,no response,,Post-9/11 Ch 33
VA12358,Level 3,closed,James Lyles,CENTRAL PIEDMONT COMMUNITY COLLEGE,"""00291500""",14912433,CHARLOTTE,NC,,,no response,,Post-9/11 Ch 33
VA12730,Level 3,closed,James Lyles,UNIVERSITY OF VIRGINIA HEALTH SYSTEM - DEPARTMENT OF RADIOLOGY,,15006846,CHARLOTTESVILLE,VA,,,resolved,,Post-9/11 Ch 33
VA16055,Level 3,closed,James Lyles,UNIVERSITY OF VIRGINIA-MAIN CAMPUS,"""00374500""",11810146,CHARLOTTESVILLE,VA,,,no response,,Post-9/11 Ch 33
VA12468,Level 3,closed,James Lyles,CHATTANOOGA STATE COMMUNITY COLLEGE,"""00399800""",14903142,CHATTANOOGA,TN,,,no response,,Post-9/11 Ch 33
VA14911,Level 3,closed,James Lyles,THE UNIVERSITY OF TENNESSEE-CHATTANOOGA,"""00352900""",11803142,CHATTANOOGA,TN,,,no response,,Post-9/11 Ch 33
VA16061,Level 3,closed,James Lyles,HORIZON FLIGHT CENTER LLC,,25019146,CHESAPEAKE,VA,,,no response,,Post-9/11 Ch 33
VA12751,Level 3,closed,James Lyles,HORIZON FLIGHT CENTER LLC,,25019146,CHESAPEAKE,VA,,,no response,,Post-9/11 Ch 33
VA14882,Level 3,closed,James Lyles,CHESTER CAREER COLLEGE,"""03409500""",24851046,CHESTER,VA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,COMPUTER TRAINING INSTITUTE OF CHICAGO,,25080513,CHICAGO,IL,,,no response,,Post-9/11 Ch 33;post9::11 ch 33
VA11784,Level 3,closed,James Lyles,COMPUTER SYSTEMS INSTITUTE,,25052513,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA12809,Level 3,closed,James Lyles,ROOSEVELT UNIVERSITY,"""00174900""",31918113,Chicago,IL,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,DEPAUL UNIVERSITY,,31915113,CHICAGO,IL,,,no response,,VRE Ch 31
,No Escalation Needed,closed,James Lyles,LOYOLA UNIVERSITY CHICAGO,,31902113,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA22405,Level 3,closed,James Lyles,LOYOLA UNIVERSITY CHICAGO,"""00171000""",31902113,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA12094,Level 3,closed,James Lyles,MOODY BIBLE INSTITUTE,"""00172700""",31034313,CHICAGO,IL,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,NEW HORIZONS CLC OF CHICAGO,,25054713,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA12806,Level 3,closed,James Lyles,NEW HORIZONS CLC OF CHICAGO,,25054713,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA12499,Level 3,closed,Tameika Tiller,NEW HORIZONS CLC OF CHICAGO,,25054713,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA12034,Level 3,closed,James Lyles,DEVRY UNIVERSITY-CHICAGO,"""01072700""",21900113,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA14910,Level 3,closed,James Lyles,ARGOSY UNIVERSITY-CHICAGO,"""02179936""",21041213,Chicago,IL,,,no response,,Post-9/11 Ch 33
VA14971,Level 3,closed,James Lyles,CITY COLLEGES OF CHICAGO-OLIVE-HARVEY COLLEGE,"""00976700""",14918413,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA22417,Level 3,closed,James Lyles,CITY COLLEGES OF CHICAGO-HAROLD WASHINGTON COLLEGE,"""00165200""",14915413,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA14872,Level 3,closed,James Lyles,CITY COLLEGES OF CHICAGO-MALCOLM X COLLEGE,"""00165000""",14910413,CHICAGO,IL,,,no response,,MGIB-SR Ch 1606
VA17197,Level 3,closed,James Lyles,SOCIAL SECURITY ADMINISTRATION,,10706913,CHICAGO,IL,,,no response,,Post-9/11 Ch 33
VA22406,Level 3,closed,James Lyles,PICKAWAY ROSS JOINT VOCATIONAL SCHOOL DISTRICT,"""02560700""",15525035,CHILLICOTHE,OH,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,UNITED EDUCATION INSTITUTE-CHULA VISTA,,25193305,Chula Vista,CA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,CHULA VISTA ADULT SCHOOL,,15905805,CHULA VISTA,CA,,,resolved,,Post-9/11 Ch 33
VA12686,Level 3,closed,James Lyles,ROSS MEDICAL EDUCATION CENTER-CINCINNATI,"""02246300""",25802635,CINCINNATI,OH,,,resolved,,Post-9/11 Ch 33
VA12107,Level 3,closed,James Lyles,THE ART INSTITUTE OF OHIO-CINCINNATI,"""01258406""",21853235,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA12097,Level 3,closed,James Lyles,GREAT OAKS INSTITUTE OF TECHNOLOGY AND CAREER DEVELOPMENT,"""02117300""",15801235,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA12096,Level 3,closed,James Lyles,GREAT OAKS INSTITUTE OF TECHNOLOGY AND CAREER DEVELOPMENT,"""02117300""",15801235,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA12078,Level 3,closed,James Lyles,GREAT OAKS INSTITUTE OF TECHNOLOGY AND CAREER DEVELOPMENT,"""02117300""",15801235,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA12076,Level 3,closed,James Lyles,GREAT OAKS INSTITUTE OF TECHNOLOGY AND CAREER DEVELOPMENT,"""02117300""",15801235,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA12075,Level 3,closed,James Lyles,GREAT OAKS INSTITUTE OF TECHNOLOGY AND CAREER DEVELOPMENT,"""02117300""",15801235,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA11679,Level 3,closed,James Lyles,GREAT OAKS INSTITUTE OF TECHNOLOGY AND CAREER DEVELOPMENT,"""02117300""",15801235,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA11678,Level 3,closed,James Lyles,GREAT OAKS INSTITUTE OF TECHNOLOGY AND CAREER DEVELOPMENT,"""02117300""",15801235,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA11677,Level 3,closed,James Lyles,GREAT OAKS INSTITUTE OF TECHNOLOGY AND CAREER DEVELOPMENT,"""02117300""",15801235,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA12346,Level 3,closed,James Lyles,CINCINNATI STATE TECHNICAL AND COMMUNITY COLLEGE,"""01034500""",14952435,CINCINNATI,OH,,,resolved,,Post-9/11 Ch 33
VA11710,Level 3,closed,James Lyles,UNIVERSITY OF CINCINNATI-MAIN CAMPUS,"""00312500""",11516135,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA22460,Level 3,closed,James Lyles,UNIVERSITY OF CINCINNATI-MAIN CAMPUS,"""00312500""",11516135,CINCINNATI,OH,,,no response,,Post-9/11 Ch 33
VA17185,Level 3,closed,James Lyles,UNIVERSITY OF CINCINNATI-MAIN CAMPUS,"""00312500""",11516135,CINCINNATI,OH,,,resolved,,Post-9/11 Ch 33
VA14889,Level 3,closed,James Lyles,CLAREMONT GRADUATE UNIVERSITY,"""00116900""",31503805,CLAREMONT,CA,,,no response,,Post-9/11 Ch 33
VA12738,Level 3,closed,James Lyles,CLAREMONT GRADUATE UNIVERSITY,"""00116900""",31503805,CLAREMONT,CA,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,ROGERS STATE UNIVERSITY,,11952436,CLAREMORE,OK,,,no response,,DEA Ch 35
VA11723,Level 3,closed,James Lyles,COAHOMA COMMUNITY COLLEGE,"""00240100""",14902424,CLARKSDALE,MS,,,no response,,DEA Ch 35
VA12584,Level 3,closed,James Lyles,GEORGIA PIEDMONT TECHNICAL COLLEGE,"""00562200""",14940411,Clarkston,GA,,,no response,,DEA Ch 35
,No Escalation Needed,closed,James Lyles,NORTH CENTRAL INSTITUTE,,24940442,CLARKSVILLE,TN,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,NORTH CENTRAL INSTITUTE,,24940442,CLARKSVILLE,TN,,,resolved,,Post-9/11 Ch 33
VA12113,Level 3,closed,James Lyles,AUSTIN PEAY STATE UNIVERSITY,"""00347800""",11880042,CLARKSVILLE,TN,,,resolved,,Post-9/11 Ch 33
VA22426,Level 3,closed,James Lyles,AUSTIN PEAY STATE UNIVERSITY,"""00347800""",11880042,CLARKSVILLE,TN,,,no response,,Post-9/11 Ch 33
VA22386,Level 3,closed,James Lyles,AUSTIN PEAY STATE UNIVERSITY,"""00347800""",11880042,CLARKSVILLE,TN,,,no response,,Post-9/11 Ch 33
VA12655,Level 3,closed,James Lyles,AUSTIN PEAY STATE UNIVERSITY,"""00347800""",11880042,CLARKSVILLE,TN,,,resolved,,
VA12115,Level 3,closed,James Lyles,AUSTIN PEAY STATE UNIVERSITY,"""00347800""",11880042,CLARKSVILLE,TN,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,NATIONAL AVIATION ACADEMY,,249E8410,CLEARWATER,FL,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,KEISER UNIVERSITY-CLEARWATER,,31836210,Clearwater,FL,,,no response,,Post-9/11 Ch 33
VA11683,Level 3,closed,James Lyles,AVEDA INSTITUTE-TAMPA BAY,,25500110,CLEARWATER,FL,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,PINELLAS TECHNICAL COLLEGE-CLEARWATER,,18046510,CLEARWATER,FL,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,CLEMSON UNIVERSITY,,11802140,CLEMSON,SC,,,no response,,Post-9/11 Ch 33
VA14941,Level 3,closed,James Lyles,CLEMSON UNIVERSITY,"""00342500""",11802140,CLEMSON,SC,,,no response,,Post-9/11 Ch 33
VA12058,Level 3,closed,James Lyles,OHIO TECHNICAL COLLEGE,"""01174500""",249D4435,CLEVELAND,OH,,,no response,,Post-9/11 Ch 33
VA11687,Level 3,closed,James Lyles,OHIO TECHNICAL COLLEGE,"""01174500""",249D4435,CLEVELAND,OH,,,resolved,,Post-9/11 Ch 33
VA11636,Level 3,closed,James Lyles,OHIO TECHNICAL COLLEGE,"""01174500""",249D4435,CLEVELAND,OH,,,no response,,Post-9/11 Ch 33
VA11634,Level 3,closed,James Lyles,OHIO TECHNICAL COLLEGE,"""01174500""",249D4435,CLEVELAND,OH,,,no response,,Post-9/11 Ch 33
VA22390,Level 3,closed,James Lyles,ASHFORD UNIVERSITY-ON LINE,"""00188100""",21000415,CLINTON,IA,,,no response,,DEA Ch 35
VA12615,Level 3,closed,James Lyles,ASHFORD UNIVERSITY-ON LINE,"""00188100""",21000415,CLINTON,IA,,,resolved,,Post-9/11 Ch 33
VA12434,Level 3,closed,James Lyles,ASHFORD UNIVERSITY-ON LINE,"""00188100""",21000415,CLINTON,IA,,,no response,,
VA14929,Level 3,closed,James Lyles,ASHFORD UNIVERSITY,"""00188100""",21000315,CLINTON,IA,,,no response,,MGIB-AD Ch 30
VA12450,Level 3,closed,James Lyles,ASHFORD UNIVERSITY,"""00188100""",21000315,CLINTON,IA,,,no response,,Post-9/11 Ch 33
VA12444,Level 3,closed,James Lyles,ASHFORD UNIVERSITY,"""00188100""",21000315,CLINTON,IA,,,no response,,Post-9/11 Ch 33
VA12443,Level 3,closed,James Lyles,ASHFORD UNIVERSITY,"""00188100""",21000315,CLINTON,IA,,,no response,,Post-9/11 Ch 33
VA12281,Level 3,closed,James Lyles,ASHFORD UNIVERSITY,"""00188100""",21000315,CLINTON,IA,,,no response,,Post-9/11 Ch 33
VA12666,Level 3,closed,Tameika Tiller,INSTITUTE OF TECHNOLOGY-CLOVIS,"""03067500""",24003005,CLOVIS,CA,,,no response,,Post-9/11 Ch 33
VA14969,Level 3,closed,James Lyles,UNIVERSITY OF MARYLAND-COLLEGE PARK,"""00210300""",11800020,College Park,MD,,,no response,,Post-9/11 Ch 33
VA12243,Level 3,closed,James Lyles,UNIVERSITY OF MARYLAND-COLLEGE PARK,"""00210300""",11800020,College Park,MD,,,no response,,VRE Ch 31
,No Escalation Needed,closed,James Lyles,SECURESET,,29039406,Colorado Springs,CO,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,COLORADO TECHNICAL UNIVERSITY-COLORADO SPRINGS,,21809106,COLORADO SPRINGS,CO,,,no response,,Post-9/11 Ch 33
VA12080,Level 3,closed,James Lyles,COLORADO TECHNICAL UNIVERSITY-COLORADO SPRINGS,"""01014800""",21809106,COLORADO SPRINGS,CO,,,no response,,Post-9/11 Ch 33
