Facility code,Name of institution,State,Country, Number of trainees ,Profit status,Type of payment,Total cost, Number of payments 
24942406,CONCORDE CAREER COLLEGE-AURORA,Colorado,USA,7,Private profit,Yellow Ribbon,15463.98,10
24942440,ECPI UNIVERSITY-NORTH CHARLESTON,South Carolina,USA,40,Private profit,Yellow Ribbon,62801.27,75
24943403,ARIZONA COLLEGE-GLENDALE,Arizona,USA,1,Private profit,Yellow Ribbon,1745.27,2
24943440,ECPI UNIVERSITY-COLUMBIA,South Carolina,USA,12,Private profit,Yellow Ribbon,12881.43,18
24943505,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,California,USA,10,Private profit,Yellow Ribbon,11121.21,19
24945025,VATTEROTT COLLEGE ST CHARLES,Missouri,USA,1,Private profit,Yellow Ribbon,743.46,1
24946447,CARRINGTON COLLEGE-SPOKANE,Washington,USA,4,Private profit,Yellow Ribbon,9135.16,4
24948436,VATTEROTT COLLEGE-OKLAHOMA CITY,Oklahoma,USA,1,Private profit,Yellow Ribbon,130.73,1
24950436,VATTEROTT COLLEGE-TULSA,Oklahoma,USA,1,Private profit,Yellow Ribbon,46.45,1
24951210,THE ART INSTITUTE OF FT LAUDERDALE,Florida,USA,2,Private profit,Yellow Ribbon,3060.06,2
24953438,TRIANGLE TECH INC-PITTSBURGH,Pennsylvania,USA,5,Private profit,Yellow Ribbon,2897.66,7
24954438,TRIANGLE TECH INC-DUBOIS,Pennsylvania,USA,4,Private profit,Yellow Ribbon,4435.14,11
24956611,HEAVY EQUIPMENT COLLEGE OF GEORGIA,Georgia,USA,134,Private profit,Yellow Ribbon,799704.13,189
24960446,ADVANCED TECHNOLOGY INSTITUTE,Virginia,USA,4,Private profit,Yellow Ribbon,2285.04,4
24966438,DOUGLAS EDUCATION CENTER,Pennsylvania,USA,2,Private profit,Yellow Ribbon,2769.66,2
24977438,TRIANGLE TECH INC-GREENSBURG,Pennsylvania,USA,3,Private profit,Yellow Ribbon,1958.74,5
24984425,VATTEROTT COLLEGE NORTH,Missouri,USA,2,Private profit,Yellow Ribbon,174.07,2
24992438,TRIANGLE TECH INC-SUNBURY,Pennsylvania,USA,1,Private profit,Yellow Ribbon,1230.07,2
24992538,TRIANGLE TECH INC-BETHLEHEM,Pennsylvania,USA,3,Private profit,Yellow Ribbon,2666.05,4
24994425,VATTEROTT COLLEGE KANSAS CITY,Missouri,USA,8,Private profit,Yellow Ribbon,5403.18,9
24998425,CONCORDE CAREER COLLEGE,Missouri,USA,2,Private profit,Yellow Ribbon,1882.17,2
31000009,WASHINGTON UNIVERSITY IN ST LOUIS AT BROOKINGS INSTITUTION,District of Columbia,USA,1,Private non-profit,Yellow Ribbon,5122.33,6
31000106,COLORADO COLLEGE,Colorado,USA,5,Private non-profit,Yellow Ribbon,23210.49,11
31000109,CATHOLIC UNIVERSITY OF AMERICA,District of Columbia,USA,60,Private non-profit,Yellow Ribbon,593414.97,92
31000111,AGNES SCOTT COLLEGE,Georgia,USA,9,Private non-profit,Yellow Ribbon,56446.15,9
31000112,THE COLLEGE OF IDAHO,Idaho,USA,10,Private non-profit,Yellow Ribbon,29145.8,11
31000114,ANDERSON UNIVERSITY,Indiana,USA,2,Private non-profit,Yellow Ribbon,469.66,2
31000115,BRIAR CLIFF UNIVERSITY,Iowa,USA,3,Private non-profit,Yellow Ribbon,5250.57,5
31000119,BATES COLLEGE,Maine,USA,3,Private non-profit,Yellow Ribbon,43500,6
31000121,AMERICAN INTERNATIONAL COLLEGE,Massachusetts,USA,9,Private non-profit,Yellow Ribbon,36712.27,9
31000123,AUGSBURG UNIVERSITY,Minnesota,USA,5,Private non-profit,Yellow Ribbon,37229.4,6
31000129,DARTMOUTH COLLEGE,New Hampshire,USA,44,Private non-profit,Yellow Ribbon,707331.02,92
31000133,BARTON COLLEGE,North Carolina,USA,20,Private non-profit,Yellow Ribbon,74830.49,31
31000136,SOUTHERN NAZARENE UNIVERSITY,Oklahoma,USA,10,Private non-profit,Yellow Ribbon,17781.77,15
31000139,BROWN UNIVERSITY,Rhodes Island,USA,40,Private non-profit,Yellow Ribbon,278108.79,61
31000143,ABILENE CHRISTIAN UNIVERSITY,Texas,USA,74,Private non-profit,Yellow Ribbon,382910.58,80
31000145,BENNINGTON COLLEGE,Vermont,USA,2,Private non-profit,Yellow Ribbon,16134.66,3
31000146,BRIDGEWATER COLLEGE,Virginia,USA,36,Private non-profit,Yellow Ribbon,143467.1,36
31000149,BELOIT COLLEGE,Wisconsin,USA,11,Private non-profit,Yellow Ribbon,89554.15,17
31000204,LYON COLLEGE,Arkansas,USA,4,Private non-profit,Yellow Ribbon,9249.32,4
31000207,CONNECTICUT COLLEGE,Connecticut,USA,3,Private non-profit,Yellow Ribbon,25700,5
31000212,NORTHWEST NAZARENE UNIVERSITY,Idaho,USA,12,Private non-profit,Yellow Ribbon,27146.46,19
31000214,BUTLER UNIVERSITY,Indiana,USA,27,Private non-profit,Yellow Ribbon,192377.48,27
31000216,BETHANY COLLEGE,Kansas,USA,7,Private non-profit,Yellow Ribbon,8508.33,7
31000218,CENTENARY COLLEGE OF LOUISIANA,Louisiana,USA,18,Private non-profit,Yellow Ribbon,111054.44,18
31000219,BOWDOIN COLLEGE,Maine,USA,9,Private non-profit,Yellow Ribbon,65004.26,13
31000220,NOTRE DAME OF MARYLAND UNIVERSITY,Maryland,USA,1,Private non-profit,Yellow Ribbon,1386.25,1
31000223,CARLETON COLLEGE,Minnesota,USA,6,Private non-profit,Yellow Ribbon,83478,12
31000225,AVILA UNIVERSITY,Missouri,USA,7,Private non-profit,Yellow Ribbon,20728.31,11
31000226,CARROLL COLLEGE,Montana,USA,23,Private non-profit,Yellow Ribbon,140458.05,28
31000233,CATAWBA COLLEGE,North Carolina,USA,7,Private non-profit,Yellow Ribbon,24901.31,7
31000235,ASHLAND UNIVERSITY,Ohio,USA,1,Private non-profit,Yellow Ribbon,2271.84,2
31000239,PROVIDENCE COLLEGE,Rhodes Island,USA,3,Private non-profit,Yellow Ribbon,6622.33,3
31000241,DAKOTA WESLEYAN UNIVERSITY,South Dakota,USA,7,Private non-profit,Yellow Ribbon,16396.31,8
31000245,MIDDLEBURY COLLEGE,Vermont,USA,6,Private non-profit,Yellow Ribbon,21927.22,7
31000248,BETHANY COLLEGE,West Virginia,USA,3,Private non-profit,Yellow Ribbon,10655.16,3
31000307,UNIVERSITY OF SAINT JOSEPH,Connecticut,USA,3,Private non-profit,Yellow Ribbon,9093.29,4
31000314,DEPAUW UNIVERSITY,Indiana,USA,2,Private non-profit,Yellow Ribbon,18432.5,3
31000315,CENTRAL COLLEGE,Iowa,USA,4,Private non-profit,Yellow Ribbon,12272.32,5
31000316,BETHEL COLLEGE,Kansas,USA,2,Private non-profit,Yellow Ribbon,5304.66,2
31000317,CENTRE COLLEGE,Kentucky,USA,7,Private non-profit,Yellow Ribbon,61492.83,13
31000319,HUSSON UNIVERSITY,Maine,USA,6,Private non-profit,Yellow Ribbon,20121.32,11
31000322,CONCORDIA UNIVERSITY-ANN ARBOR,Michigan,USA,1,Private non-profit,Yellow Ribbon,2807.33,1
31000323,COLLEGE OF SAINT BENEDICT,Minnesota,USA,3,Private non-profit,Yellow Ribbon,16991.45,3
31000330,DREW UNIVERSITY,New Jersey,USA,5,Private non-profit,Yellow Ribbon,21982.76,7
31000333,DAVIDSON COLLEGE,North Carolina,USA,7,Private non-profit,Yellow Ribbon,52536.56,12
31000334,UNIVERSITY OF MARY,North Dakota,USA,5,Private non-profit,Yellow Ribbon,10531.04,11
31000335,BALDWIN WALLACE UNIVERSITY,Ohio,USA,45,Private non-profit,Yellow Ribbon,223618.83,97
31000338,ALLEGHENY COLLEGE,Pennsylvania,USA,15,Private non-profit,Yellow Ribbon,120367.55,29
31000346,EMORY & HENRY COLLEGE,Virginia,USA,2,Private non-profit,Yellow Ribbon,3054.33,2
31000349,LAWRENCE UNIVERSITY,Wisconsin,USA,8,Private non-profit,Yellow Ribbon,94196.64,16
31000401,BIRMINGHAM SOUTHERN COLLEGE,Alabama,USA,15,Private non-profit,Yellow Ribbon,99944,15
31000404,UNIVERSITY OF THE OZARKS,Arkansas,USA,2,Private non-profit,Yellow Ribbon,1128.05,3
31000407,TRINITY COLLEGE,Connecticut,USA,6,Private non-profit,Yellow Ribbon,76823.79,11
31000411,BRENAU UNIVERSITY,Georgia,USA,11,Private non-profit,Yellow Ribbon,10448.93,11
31000417,GEORGETOWN COLLEGE,Kentucky,USA,6,Private non-profit,Yellow Ribbon,30387.96,6
31000425,DRURY UNIVERSITY-SPRINGFIELD,Missouri,USA,2,Private non-profit,Yellow Ribbon,3279.83,3
31000435,BLUFFTON UNIVERSITY,Ohio,USA,1,Private non-profit,Yellow Ribbon,3669.31,1
31000436,OKLAHOMA BAPTIST UNIVERSITY,Oklahoma,USA,22,Private non-profit,Yellow Ribbon,57915.6,26
31000439,SALVE REGINA UNIVERSITY,Rhodes Island,USA,9,Private non-profit,Yellow Ribbon,66857.77,9
31000445,SAINT MICHAEL'S COLLEGE,Vermont,USA,14,Private non-profit,Yellow Ribbon,142848.9,16
31000446,HAMPDEN SYDNEY COLLEGE,Virginia,USA,20,Private non-profit,Yellow Ribbon,196827.09,20
31000449,MARQUETTE UNIVERSITY,Wisconsin,USA,35,Private non-profit,Yellow Ribbon,92456.52,43
31000501,SAMFORD UNIVERSITY,Alabama,USA,30,Private non-profit,Yellow Ribbon,106700.09,43
31000504,NYIT COLLEGE OF OSTEOPATHIC MEDICINE,Arkansas,USA,1,Private non-profit,Yellow Ribbon,5000,1
31000514,INDIANA INSTITUTE OF TECHNOLOGY,Indiana,USA,7,Private non-profit,Yellow Ribbon,12594.81,7
31000515,COE COLLEGE,Iowa,USA,2,Private non-profit,Yellow Ribbon,16499.66,2
31000517,KENTUCKY WESLEYAN COLLEGE,Kentucky,USA,8,Private non-profit,Yellow Ribbon,9370.19,8
31000518,XAVIER UNIVERSITY OF LOUISIANA,Louisiana,USA,1,Private non-profit,Yellow Ribbon,2000,1
31000525,KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES,Missouri,USA,3,Private non-profit,Yellow Ribbon,7375,3
31000527,HASTINGS COLLEGE,Nebraska,USA,1,Private non-profit,Yellow Ribbon,2522.33,1
31000530,PRINCETON UNIVERSITY,New Jersey,USA,15,Private non-profit,Yellow Ribbon,47751.68,26
31000533,ELON UNIVERSITY,North Carolina,USA,42,Private non-profit,Yellow Ribbon,210443.91,45
31000537,GEORGE FOX UNIVERSITY,Oregon,USA,27,Private non-profit,Yellow Ribbon,81000,27
31000544,WESTMINSTER COLLEGE,Utah,USA,31,Private non-profit,Yellow Ribbon,174654.82,56
31000548,UNIVERSITY OF CHARLESTON,West Virginia,USA,9,Private non-profit,Yellow Ribbon,23249.92,20
31000601,HUNTINGDON COLLEGE,Alabama,USA,25,Private non-profit,Yellow Ribbon,41584.1,25
31000607,WESLEYAN UNIVERSITY,Connecticut,USA,31,Private non-profit,Yellow Ribbon,432947.96,61
31000615,CORNELL COLLEGE,Iowa,USA,4,Private non-profit,Yellow Ribbon,4707.49,9
31000617,SPALDING UNIVERSITY,Kentucky,USA,4,Private non-profit,Yellow Ribbon,6234.32,8
31000622,ADRIAN COLLEGE,Michigan,USA,1,Private non-profit,Yellow Ribbon,6602.33,2
31000627,MIDLAND UNIVERSITY,Nebraska,USA,4,Private non-profit,Yellow Ribbon,8617.42,4
31000646,UNIVERSITY OF LYNCHBURG,Virginia,USA,6,Private non-profit,Yellow Ribbon,15813.98,10
31000704,JOHN BROWN UNIVERSITY,Arkansas,USA,9,Private non-profit,Yellow Ribbon,16854.47,10
31000717,TRANSYLVANIA UNIVERSITY,Kentucky,USA,5,Private non-profit,Yellow Ribbon,36531.65,5
31000718,LOYOLA UNIVERSITY NEW ORLEANS,Louisiana,USA,24,Private non-profit,Yellow Ribbon,142998.31,42
31000722,ALBION COLLEGE,Michigan,USA,2,Private non-profit,Yellow Ribbon,19337.16,2
31000723,UNIVERSITY OF ST THOMAS-UNDERGRADUATE,Minnesota,USA,41,Private non-profit,Yellow Ribbon,375680.7,62
31000733,GREENSBORO COLLEGE,North Carolina,USA,9,Private non-profit,Yellow Ribbon,26842.06,9
31000737,LEWIS & CLARK COLLEGE,Oregon,USA,15,Private non-profit,Yellow Ribbon,52832.98,20
31000740,FURMAN UNIVERSITY,South Carolina,USA,20,Private non-profit,Yellow Ribbon,205100.18,20
31000741,UNIVERSITY OF SIOUX FALLS,South Dakota,USA,3,Private non-profit,Yellow Ribbon,7200,3
31000742,LINCOLN MEMORIAL UNIVERSITY,Tennessee,USA,7,Private non-profit,Yellow Ribbon,36431.31,10
31000743,AUSTIN COLLEGE,Texas,USA,5,Private non-profit,Yellow Ribbon,39986.65,5
31000749,LAKELAND UNIVERSITY,Wisconsin,USA,10,Private non-profit,Yellow Ribbon,38159.9,16
31000801,SPRING HILL COLLEGE,Alabama,USA,18,Private non-profit,Yellow Ribbon,136237.72,28
31000804,OUACHITA BAPTIST UNIVERSITY,Arkansas,USA,7,Private non-profit,Yellow Ribbon,8731.31,7
31000807,UNIVERSITY OF BRIDGEPORT,Connecticut,USA,19,Private non-profit,Yellow Ribbon,96368.56,32
31000811,LAGRANGE COLLEGE,Georgia,USA,3,Private non-profit,Yellow Ribbon,15029.49,4
31000815,GRINNELL COLLEGE,Iowa,USA,6,Private non-profit,Yellow Ribbon,72792,13
31000816,KANSAS WESLEYAN UNIVERSITY,Kansas,USA,16,Private non-profit,Yellow Ribbon,56339.15,25
31000817,UNION COLLEGE,Kentucky,USA,11,Private non-profit,Yellow Ribbon,17146.52,14
31000820,MOUNT ST MARY'S UNIVERSITY,Maryland,USA,13,Private non-profit,Yellow Ribbon,45305.29,21
31000822,ALMA COLLEGE,Michigan,USA,5,Private non-profit,Yellow Ribbon,39877.33,5
31000823,BETHEL UNIVERSITY,Minnesota,USA,21,Private non-profit,Yellow Ribbon,144939.29,23
31000825,ROCKHURST UNIVERSITY,Missouri,USA,6,Private non-profit,Yellow Ribbon,32904.83,9
31000835,MOUNT SAINT JOSEPH UNIVERSITY,Ohio,USA,13,Private non-profit,Yellow Ribbon,47896.02,33
31000846,RANDOLPH MACON COLLEGE,Virginia,USA,39,Private non-profit,Yellow Ribbon,194543,40
31000849,MOUNT MARY UNIVERSITY,Wisconsin,USA,5,Private non-profit,Yellow Ribbon,12500,5
31000911,ATLANTA'S JOHN MARSHALL LAW SCHOOL,Georgia,USA,12,Private non-profit,Yellow Ribbon,87023.46,14
31000920,ST JOHNS COLLEGE,Maryland,USA,16,Private non-profit,Yellow Ribbon,222693.21,39
31000921,COLLEGE OF THE HOLY CROSS,Massachusetts,USA,7,Private non-profit,Yellow Ribbon,33406.24,10
31000923,GUSTAVUS ADOLPHUS COLLEGE,Minnesota,USA,7,Private non-profit,Yellow Ribbon,74565.48,7
31000933,HIGH POINT UNIVERSITY,North Carolina,USA,37,Private non-profit,Yellow Ribbon,142420.49,39
31000935,THE COLLEGE OF WOOSTER,Ohio,USA,8,Private non-profit,Yellow Ribbon,98039.65,17
31000940,LIMESTONE COLLEGE,South Carolina,USA,12,Private non-profit,Yellow Ribbon,13862.96,13
31000942,MARYVILLE COLLEGE,Tennessee,USA,26,Private non-profit,Yellow Ribbon,153455.32,35
31000945,MARLBORO COLLEGE,Vermont,USA,1,Private non-profit,Yellow Ribbon,8811.33,1
31000946,RANDOLPH COLLEGE,Virginia,USA,9,Private non-profit,Yellow Ribbon,63261.15,9
31000948,WEST VIRGINIA  WESLEYAN COLLEGE,West Virginia,USA,3,Private non-profit,Yellow Ribbon,12316.3,5
31000949,NORTHLAND COLLEGE,Wisconsin,USA,5,Private non-profit,Yellow Ribbon,31059.15,11
31001007,MITCHELL COLLEGE,Connecticut,USA,3,Private non-profit,Yellow Ribbon,15364,6
31001011,OGLETHORPE UNIVERSITY,Georgia,USA,13,Private non-profit,Yellow Ribbon,83688.06,20
31001015,IOWA WESLEYAN UNIVERSITY,Iowa,USA,1,Private non-profit,Yellow Ribbon,1559.83,1
31001016,FRIENDS UNIVERSITY,Kansas,USA,1,Private non-profit,Yellow Ribbon,222.83,1
31001023,HAMLINE UNIVERSITY,Minnesota,USA,11,Private non-profit,Yellow Ribbon,46340.9,22
31001033,LENOIR-RHYNE UNIVERSITY,North Carolina,USA,5,Private non-profit,Yellow Ribbon,8437.92,6
31001035,DEFIANCE COLLEGE,Ohio,USA,4,Private non-profit,Yellow Ribbon,8314.71,4
31001038,DICKINSON COLLEGE,Pennsylvania,USA,17,Private non-profit,Yellow Ribbon,174118.22,22
31001040,NEWBERRY COLLEGE,South Carolina,USA,12,Private non-profit,Yellow Ribbon,18987.3,13
31001041,MOUNT MARTY COLLEGE,South Dakota,USA,1,Private non-profit,Yellow Ribbon,3457.16,3
31001042,MILLIGAN COLLEGE,Tennessee,USA,5,Private non-profit,Yellow Ribbon,9781.65,6
31001043,BAYLOR UNIVERSITY,Texas,USA,279,Private non-profit,Yellow Ribbon,3014178.35,389
31001045,SOUTHERN VERMONT COLLEGE,Vermont,USA,5,Private non-profit,Yellow Ribbon,6096.4,6
31001046,ROANOKE COLLEGE,Virginia,USA,34,Private non-profit,Yellow Ribbon,164311.21,36
31001111,PIEDMONT COLLEGE,Georgia,USA,14,Private non-profit,Yellow Ribbon,18827.62,21
31001116,MCPHERSON COLLEGE,Kansas,USA,1,Private non-profit,Yellow Ribbon,186.33,1
31001123,MACALESTER COLLEGE,Minnesota,USA,6,Private non-profit,Yellow Ribbon,36434.19,7
31001131,UNIVERSITY OF THE SOUTHWEST,New Mexico,USA,2,Private non-profit,Yellow Ribbon,3005.83,3
31001133,MEREDITH COLLEGE,North Carolina,USA,19,Private non-profit,Yellow Ribbon,89953,19
31001135,DENISON UNIVERSITY,Ohio,USA,6,Private non-profit,Yellow Ribbon,17006.48,6
31001136,ORAL ROBERTS UNIVERSITY,Oklahoma,USA,3,Private non-profit,Yellow Ribbon,5161.66,5
31001140,PRESBYTERIAN COLLEGE,South Carolina,USA,5,Private non-profit,Yellow Ribbon,37775.65,5
31001149,RIPON COLLEGE,Wisconsin,USA,1,Private non-profit,Yellow Ribbon,9665.33,1
31001217,THOMAS MORE COLLEGE,Kentucky,USA,7,Private non-profit,Yellow Ribbon,28808.81,12
31001219,UNIVERSITY OF NEW ENGLAND-BIDDEFORD CAMPUS,Maine,USA,28,Private non-profit,Yellow Ribbon,130460.85,29
31001221,EMERSON COLLEGE,Massachusetts,USA,28,Private non-profit,Yellow Ribbon,289070.95,37
31001223,SAINT JOHNS UNIVERSITY,Minnesota,USA,4,Private non-profit,Yellow Ribbon,28000,4
31001235,FRANKLIN UNIVERSITY,Ohio,USA,2,Private non-profit,Yellow Ribbon,2846.75,3
31001249,CARDINAL STRITCH UNIVERSITY-MILWAUKEE,Wisconsin,USA,1,Private non-profit,Yellow Ribbon,837.33,1
31001315,LUTHER COLLEGE,Iowa,USA,1,Private non-profit,Yellow Ribbon,2607.33,2
31001320,WASHINGTON ADVENTIST UNIVERSITY,Maryland,USA,1,Private non-profit,Yellow Ribbon,457.33,1
31001321,EMMANUEL COLLEGE,Massachusetts,USA,11,Private non-profit,Yellow Ribbon,87600.22,11
31001337,NORTHWEST CHRISTIAN UNIVERSITY,Oregon,USA,3,Private non-profit,Yellow Ribbon,9324.49,5
31001342,RHODES COLLEGE,Tennessee,USA,9,Private non-profit,Yellow Ribbon,79106.68,12
31001401,UNIVERSITY OF MOBILE,Alabama,USA,6,Private non-profit,Yellow Ribbon,3623.98,6
31001413,ILLINOIS WESLEYAN UNIVERSITY,Illinois,USA,3,Private non-profit,Yellow Ribbon,29780.99,4
31001415,MORNINGSIDE COLLEGE,Iowa,USA,13,Private non-profit,Yellow Ribbon,45268.2,13
31001419,THOMAS COLLEGE,Maine,USA,6,Private non-profit,Yellow Ribbon,12992.25,7
31001420,MCDANIEL COLLEGE,Maryland,USA,23,Private non-profit,Yellow Ribbon,209193.04,26
31001421,DEAN COLLEGE,Massachusetts,USA,3,Private non-profit,Yellow Ribbon,22226.16,3
31001422,HOPE COLLEGE,Michigan,USA,6,Private non-profit,Yellow Ribbon,29849.83,6
31001423,ST OLAF COLLEGE,Minnesota,USA,8,Private non-profit,Yellow Ribbon,57861,9
31001435,HEIDELBERG UNIVERSITY,Ohio,USA,7,Private non-profit,Yellow Ribbon,23843.33,7
31001442,CARSON-NEWMAN UNIVERSITY,Tennessee,USA,5,Private non-profit,Yellow Ribbon,8719.9,9
31001446,WASHINGTON AND LEE UNIVERSITY,Virginia,USA,17,Private non-profit,Yellow Ribbon,144929.53,26
31001449,SAINT NORBERT COLLEGE,Wisconsin,USA,6,Private non-profit,Yellow Ribbon,16607.48,10
31001517,BELLARMINE UNIVERSITY,Kentucky,USA,12,Private non-profit,Yellow Ribbon,32251.65,25
31001523,ARGOSY UNIVERSITY-TWIN CITIES,Minnesota,USA,1,Private non-profit,Yellow Ribbon,1058.33,2
31001527,BELLEVUE UNIVERSITY,Nebraska,USA,1,Private non-profit,Yellow Ribbon,2012,9
31001535,HIRAM COLLEGE,Ohio,USA,1,Private non-profit,Yellow Ribbon,960,1
31001538,GENEVA COLLEGE,Pennsylvania,USA,1,Private non-profit,Yellow Ribbon,1882.33,1
31001540,WOFFORD COLLEGE,South Carolina,USA,5,Private non-profit,Yellow Ribbon,25000,5
31001615,SAINT AMBROSE UNIVERSITY,Iowa,USA,18,Private non-profit,Yellow Ribbon,49244.11,25
31001638,GETTYSBURG COLLEGE,Pennsylvania,USA,10,Private non-profit,Yellow Ribbon,110956.27,17
31001715,SIMPSON COLLEGE,Iowa,USA,7,Private non-profit,Yellow Ribbon,42884.81,9
31001716,STERLING COLLEGE,Kansas,USA,6,Private non-profit,Yellow Ribbon,6513.63,6
31001720,WASHINGTON COLLEGE,Maryland,USA,16,Private non-profit,Yellow Ribbon,176682.28,16
31001732,HARTWICK COLLEGE,New York,USA,3,Private non-profit,Yellow Ribbon,5178.99,5
31001737,PACIFIC UNIVERSITY,Oregon,USA,40,Private non-profit,Yellow Ribbon,332298.65,108
31001810,RINGLING COLLEGE OF ART AND DESIGN,Florida,USA,27,Private non-profit,Yellow Ribbon,134214.56,28
31001816,BENEDICTINE COLLEGE,Kansas,USA,24,Private non-profit,Yellow Ribbon,67224.88,29
31001821,MOUNT HOLYOKE COLLEGE,Massachusetts,USA,5,Private non-profit,Yellow Ribbon,50000,5
31001825,SOUTHWEST BAPTIST UNIVERSITY,Missouri,USA,13,Private non-profit,Yellow Ribbon,11393.26,18
31001845,STERLING COLLEGE,Vermont,USA,1,Private non-profit,Yellow Ribbon,3750,2
31001910,SOUTHEASTERN UNIVERSITY,Florida,USA,7,Private non-profit,Yellow Ribbon,7307.66,7
31001919,UNIVERSITY OF NEW ENGLAND-PORTLAND,Maine,USA,5,Private non-profit,Yellow Ribbon,21029.33,5
31001922,SPRING ARBOR UNIVERSITY,Michigan,USA,4,Private non-profit,Yellow Ribbon,10392.82,5
31001935,LAKE ERIE COLLEGE,Ohio,USA,7,Private non-profit,Yellow Ribbon,35290.81,13
31002013,MACMURRAY COLLEGE,Illinois,USA,4,Private non-profit,Yellow Ribbon,6275.83,4
31002014,SAINT MARY'S COLLEGE,Indiana,USA,8,Private non-profit,Yellow Ribbon,71798.64,8
31002015,UNIVERSITY OF DUBUQUE,Iowa,USA,43,Private non-profit,Yellow Ribbon,296005.99,99
31002022,UNIVERSITY OF DETROIT MERCY,Michigan,USA,13,Private non-profit,Yellow Ribbon,61961.9,24
31002037,REED COLLEGE,Oregon,USA,12,Private non-profit,Yellow Ribbon,147074.16,21
31002038,JUNIATA COLLEGE,Pennsylvania,USA,1,Private non-profit,Yellow Ribbon,2034.33,1
31002117,CAMPBELLSVILLE UNIVERSITY,Kentucky,USA,10,Private non-profit,Yellow Ribbon,16681.97,17
31002119,SAINT JOSEPHS COLLEGE OF MAINE,Maine,USA,7,Private non-profit,Yellow Ribbon,35642.89,7
31002121,REGIS COLLEGE,Massachusetts,USA,4,Private non-profit,Yellow Ribbon,32941.82,7
31002138,FRANKLIN AND MARSHALL COLLEGE,Pennsylvania,USA,3,Private non-profit,Yellow Ribbon,10000,4
31002142,VANDERBILT UNIVERSITY,Tennessee,USA,64,Private non-profit,Yellow Ribbon,432200.91,196
31002203,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY-PRESCOTT,Arizona,USA,194,Private non-profit,Yellow Ribbon,1561752.4,336
31002214,UNIVERSITY OF NOTRE DAME,Indiana,USA,76,Private non-profit,Yellow Ribbon,864634.68,132
31002216,TABOR COLLEGE,Kansas,USA,6,Private non-profit,Yellow Ribbon,12864.74,6
31002217,UNIVERSITY OF THE CUMBERLANDS,Kentucky,USA,6,Private non-profit,Yellow Ribbon,583.98,6
31002221,SIMMONS UNIVERSITY,Massachusetts,USA,7,Private non-profit,Yellow Ribbon,50516.36,7
31002227,CLARKSON COLLEGE,Nebraska,USA,2,Private non-profit,Yellow Ribbon,2184.43,3
31002235,TIFFIN UNIVERSITY,Ohio,USA,2,Private non-profit,Yellow Ribbon,1837.03,3
31002242,BRYAN COLLEGE-DAYTON,Tennessee,USA,4,Private non-profit,Yellow Ribbon,5276.82,4
31002243,DALLAS BAPTIST UNIVERSITY,Texas,USA,50,Private non-profit,Yellow Ribbon,105033.98,65
31002321,SMITH COLLEGE,Massachusetts,USA,9,Private non-profit,Yellow Ribbon,85013.47,20
31002335,UNIVERSITY OF MOUNT UNION,Ohio,USA,3,Private non-profit,Yellow Ribbon,9903.99,3
31002343,LUBBOCK CHRISTIAN UNIVERSITY,Texas,USA,2,Private non-profit,Yellow Ribbon,1803.58,4
31002414,WABASH COLLEGE,Indiana,USA,2,Private non-profit,Yellow Ribbon,19444.66,2
31002416,NEWMAN UNIVERSITY,Kansas,USA,21,Private non-profit,Yellow Ribbon,79826.43,47
31002438,LEHIGH UNIVERSITY,Pennsylvania,USA,11,Private non-profit,Yellow Ribbon,109452.42,25
31002513,OLIVET NAZARENE UNIVERSITY,Illinois,USA,19,Private non-profit,Yellow Ribbon,104751.97,24
31002532,MANHATTAN COLLEGE,New York,USA,72,Private non-profit,Yellow Ribbon,702079.38,125
31002635,OBERLIN COLLEGE,Ohio,USA,14,Private non-profit,Yellow Ribbon,194431.95,28
31002713,ROCKFORD UNIVERSITY,Illinois,USA,9,Private non-profit,Yellow Ribbon,28068.47,9
31002714,FRANKLIN COLLEGE,Indiana,USA,2,Private non-profit,Yellow Ribbon,4322.16,2
31002721,WELLESLEY COLLEGE,Massachusetts,USA,4,Private non-profit,Yellow Ribbon,12500,10
31002736,OKLAHOMA CHRISTIAN UNIVERSITY,Oklahoma,USA,11,Private non-profit,Yellow Ribbon,11229.8,22
31002814,TAYLOR UNIVERSITY,Indiana,USA,5,Private non-profit,Yellow Ribbon,25199.83,6
31002821,WHEATON COLLEGE,Massachusetts,USA,2,Private non-profit,Yellow Ribbon,10000,2
31002832,BROOKLYN LAW SCHOOL,New York,USA,4,Private non-profit,Yellow Ribbon,44138.16,7
31002921,WILLIAMS COLLEGE,Massachusetts,USA,8,Private non-profit,Yellow Ribbon,96453.84,14
31002935,CLEVELAND INSTITUTE OF ART,Ohio,USA,1,Private non-profit,Yellow Ribbon,902.33,1
31003003,PRESCOTT COLLEGE,Arizona,USA,5,Private non-profit,Yellow Ribbon,14069.4,6
31003007,GOODWIN COLLEGE,Connecticut,USA,17,Private non-profit,Yellow Ribbon,51480.94,26
31003025,EVANGEL UNIVERSITY,Missouri,USA,7,Private non-profit,Yellow Ribbon,974.32,7
31003035,OHIO WESLEYAN UNIVERSITY,Ohio,USA,10,Private non-profit,Yellow Ribbon,108655.3,10
