ope id,institution name,trade name,city,state,institution type,status,approval date
"""01048907""",AMERICAN NATIONAL UNIVERSITY - LEXINGTON CAMPUS,,Lexington,KY,Additional Location,,07/16/2014 19:41
"""01048908""",NATIONAL COLLEGE  - INDIANAPOLIS CAMPUS,,Indianapolis,IN,Additional Location,,07/16/2014 19:41
"""01048910""",AMERICAN NATIONAL UNIVERSITY - SOUTH BEND,,South Bend,IN,Additional Location,,07/16/2014 19:41
"""03819300""",AMERICAN PUBLIC UNIVERSITY SYSTEM,American Military University and American Public University,Charles Town,WV,Main Location,,08/20/2014 20:17
"""03819300""",AMERICAN PUBLIC UNIVERSITY SYSTEM,,Charles Town,WV,Additional Location,,08/20/2014 20:17
"""04127700""",AMERICAN SENTINEL UNIVERSITY,,Aurora,CO,Main Location,,08/06/2014 20:12
"""04127700""",AMERICAN SENTINEL UNIVERSITY,,Aurora,CO,Additional Location,,08/06/2014 20:12
"""00143400""",AMERICAN UNIVERSITY,,Washington,DC,Main Location,,09/19/2014 0:32
"""00143400""",AMERICAN UNIVERSITY,,Washington,DC,Additional Location,,09/19/2014 0:32
"""01194100""",AMERICAN UNIVERSITY OF PUERTO RICO,,Bayamon,PR,Main Location,,08/02/2014 13:06
"""01194100""",AMERICAN UNIVERSITY OF PUERTO RICO,,Bayamon,PR,Additional Location,,08/02/2014 13:06
"""01194101""",CENTRO UNIVERSITARIO DE MANAT (CUM),,Manati,PR,Additional Location,,08/02/2014 13:06
"""02503400""",AMRIDGE UNIVERSITY,Southern Christian University,Montgomery,AL,Main Location,,07/31/2014 20:15
"""02503400""",AMRIDGE UNIVERSITY,,Montgomery,AL,Additional Location,,07/31/2014 20:15
"""00178400""",ANCILLA DOMINI COLLEGE,,Donaldson,IN,Main Location,,09/05/2014 20:42
"""00178400""",ANCILLA DOMINI COLLEGE,,Donaldson,IN,Additional Location,,09/05/2014 20:42
"""00178500""",ANDERSON UNIVERSITY,,Anderson,IN,Main Location,,08/27/2014 20:29
"""00178500""",ANDERSON UNIVERSITY,,Anderson,IN,Additional Location,,08/27/2014 20:29
"""00178502""",ANDERSON UNIVERSITY - LAWRENCE CENTRAL HIGH SCHOOL,,Indianapolis,IN,Additional Location,,08/27/2014 20:29
"""00178504""",ANDERSON UNIVERSITY -  FORUM CREDIT UNION,,Fishers,IN,Additional Location,,08/27/2014 20:29
"""00178510""",ANDERSON UNIVERSITY -  COMMUNITY HOSPITAL NORTH,,Indianapolis,IN,Additional Location,,08/27/2014 20:29
"""00178511""",ANDERSON UNIVERSITY -  HAMILTON COUNTY FAIR GROUNDS,,Noblesville,IN,Additional Location,,08/27/2014 20:29
"""00178513""",ANDERSON UNIVERSITY - FLAGSHIP EDUCATIONAL CENTER,,Anderson,IN,Additional Location,,08/27/2014 20:29
"""00178514""",ANDERSON UNIVERSITY -  ST. VINCENT HOSPITAL CARMEL,,Carmel,IN,Additional Location,,08/27/2014 20:29
"""00178515""",ANDERSON UNIVERSITY -  ST. VINCENT HOSPITAL INDIANAPOLIS,,Indianapolis,IN,Additional Location,,08/27/2014 20:29
"""00178516""",ANDERSON UNIVERSITY -  NOBLESVILLE CITY HALL,,Noblesville,IN,Additional Location,,08/27/2014 20:29
"""00178517""",ANDERSON UNIVERSITY - ST. VINCENT MEDICAL CENTER,,Fishers,IN,Additional Location,,08/27/2014 20:29
"""00178518""",ANDERSON UNIVERSITY - COMMUNITY WESTVIEW HEALTH PAVILION,,Speedway,IN,Additional Location,,08/27/2014 20:29
"""00178519""",ANDERSON UNIVERSITY -  STONES CROSSING HEALTH PAVILION,,Greenwood,IN,Additional Location,,08/27/2014 20:29
"""00341800""",ANDERSON UNIVERSITY,,Anderson,SC,Main Location,,09/05/2014 20:42
"""00341800""",ANDERSON UNIVERSITY,,Anderson,SC,Additional Location,,09/05/2014 20:42
"""00341801""",ANDERSON UNIVERSITY - UNIVERSITY CENTER OF GREENVILLE,,Greenville,SC,Additional Location,,09/05/2014 20:42
"""00211600""",ANDOVER NEWTON THEOLOGICAL SCHOOL,,Newton Centre,MA,Main Location,,09/16/2014 0:13
"""00211600""",ANDOVER NEWTON THEOLOGICAL SCHOOL,,Newton Centre,MA,Additional Location,,09/16/2014 0:13
"""00154500""",ANDREW COLLEGE,,Cuthbert,GA,Main Location,,07/13/2014 20:11
"""00154500""",ANDREW COLLEGE,,Cuthbert,GA,Additional Location,,07/13/2014 20:11
"""00223800""",ANDREWS UNIVERSITY,,Berrien Springs,MI,Main Location,,11/17/2014 6:44
"""00223800""",ANDREWS UNIVERSITY,,Berrien Springs,MI,Additional Location,,11/17/2014 6:44
"""00223809""",ANDREWS UNIVERSITY - WASHINGTON ADVENTIST UNIVERSITY,,Takoma Park,MD,Additional Location,,11/17/2014 6:44
"""00354100""",ANGELO STATE UNIVERSITY,,San Angelo,TX,Main Location,,07/24/2014 14:37
"""00354100""",ANGELO STATE UNIVERSITY,,San Angelo,TX,Additional Location,,07/24/2014 14:37
"""00211700""",ANNA MARIA COLLEGE,,Paxton,MA,Main Location,,08/26/2016 13:32
"""00211700""",ANNA MARIA COLLEGE,,Paxton,MA,Additional Location,,08/26/2016 13:32
"""00205800""",ANNE ARUNDEL COMMUNITY COLLEGE,,Arnold,MD,Main Location,,08/14/2014 19:58
"""00205800""",ANNE ARUNDEL COMMUNITY COLLEGE,,Arnold,MD,Additional Location,,08/14/2014 19:58
"""00205801""",ANNE ARUNDEL COMMUNITY COLLEGE - AT GLEN BURNIE TOWN CENTER,,Glen Burnie,MD,Additional Location,,08/14/2014 19:58
"""00205803""",ANNE ARUNDEL COMMUNITY COLLEGE - AT  ARUNDEL MILLS,,Hanover,MD,Additional Location,,08/14/2014 19:58
"""00735000""",ANOKA TECHNICAL COLLEGE,,Anoka,MN,Main Location,,07/09/2014 20:27
"""00735000""",ANOKA TECHNICAL COLLEGE,,Anoka,MN,Additional Location,,07/09/2014 20:27
"""00735009""",ANOKA TECHNICAL COLLEGE - CAMBRIDGE/ISANTI HIGH SCHOOL,,Cambridge,MN,Additional Location,,07/09/2014 20:27
"""00233200""",ANOKA-RAMSEY COMMUNITY COLLEGE,,Coon Rapids,MN,Main Location,,07/09/2014 20:27
"""00233200""",ANOKA-RAMSEY COMMUNITY COLLEGE,,Coon Rapids,MN,Additional Location,,07/09/2014 20:27
"""00233201""",ANOKA-RAMSEY COMMUNITY COLLEGE - CAMBRIDGE CAMPUS,,Cambridge,MN,Additional Location,,07/09/2014 20:27
"""00233202""",ANOKA-RAMSEY COMMUNITY COLLEGE - NORTH BRANCH SCHOOL DISTRICT,,North Branch,MN,Additional Location,,07/09/2014 20:27
"""00233203""",ANOKA-RAMSEY COMMUNITY COLLEGE - THERAPEUTIC HOLISTIC HEALTH CENTER,,Coon Rapids,MN,Additional Location,,07/09/2014 20:27
"""00233206""",ANOKA-RAMSEY COMMUNITY COLLEGE - COLUMBIA HEIGHTS HIGH SCHOOL,,Columbia Heights,MN,Additional Location,,07/09/2014 20:27
"""00301000""",ANTIOCH UNIVERSITY,,Yellow Springs,OH,Main Location,,07/28/2014 19:27
"""00301000""",ANTIOCH UNIVERSITY,,Yellow Springs,OH,Additional Location,,07/28/2014 19:27
"""00301002""",ANTIOCH UNIVERSITY - LOS ANGELES,,Culver City,CA,Additional Location,,07/28/2014 19:27
"""00301003""",ANTIOCH UNIVERSITY - SANTA BARBARA,,Santa Barbara,CA,Additional Location,,07/28/2014 19:27
"""00301004""",ANTIOCH UNIVERSITY - NEW ENGLAND,,Keene,NH,Additional Location,,07/28/2014 19:27
"""00301005""",ANTIOCH UNIVERSITY - SEATTLE,,Seattle,WA,Additional Location,,07/28/2014 19:27
"""00301012""",ANTIOCH UNIVERSITY - SEATTLE,,Auburn,WA,Additional Location,,07/28/2014 19:27
"""00301014""",ANTIOCH UNIVERSITY - SEATTLE,,Stanwood,WA,Additional Location,,07/28/2014 19:27
"""00301018""",ANTIOCH UNIVERSITY - SANTA BARBARA,,Santa Maria,CA,Additional Location,,07/28/2014 19:27
"""00301021""",ANTIOCH UNIVERSITY - LOS ANGELES,,Santa Clarita,CA,Additional Location,,07/28/2014 19:27
"""00301023""",ANTIOCH UNIVERSITY - SEATTLE,,Tacoma,WA,Additional Location,,07/28/2014 19:27
"""00301024""",ANTIOCH UNIVERSITY - SEATTLE,,Renton,WA,Additional Location,,07/28/2014 19:27
"""00301025""",ANTIOCH UNIVERSITY - SEATTLE,,Auburn,WA,Additional Location,,07/28/2014 19:27
"""00301026""",ANTIOCH UNIVERSITY - MIDWEST -WARREN COUNTY EDUCATIONAL SERVICE CENTER,,Lebanon,OH,Additional Location,,07/28/2014 19:27
"""00301027""",ANTIOCH UNIVERSITY - NEW ENGLAND-PINE HILL,,Wilton,NH,Additional Location,,07/28/2014 19:27
"""00301028""",ANTIOCH UNIVERSITY - LOS ANGELES - LOS ANGELES TRADE TECHNICAL COLLEGE,,Los Angeles,CA,Additional Location,,07/28/2014 19:27
"""00301029""",ANTIOCH UNIVERSITY - MIDWEST - SINCLAIR COMMUNITY COLLEGE,,Mason,OH,Additional Location,,07/28/2014 19:27
"""00301030""",ANTIOCH UNIVERSITY - MIDWEST -SPRINGFIELD CITY SCHOOLS,,Springfield,OH,Additional Location,,07/28/2014 19:27
"""01289100""",ANTONELLI COLLEGE,,Cincinnati,OH,Main Location,,07/19/2014 10:57
"""01289100""",ANTONELLI COLLEGE,,Cincinnati,OH,Additional Location,,07/19/2014 10:57
"""01289101""",ANTONELLI COLLEGE - JACKSON,,Jackson,MS,Additional Location,,07/19/2014 10:57
"""01289102""",ANTONELLI COLLEGE - HATTIESBURG,,Hattiesburg,MS,Additional Location,,07/19/2014 10:57
"""01289103""",ANTONELLI COLLEGE - WEST CHESTER SATELLITE,,West Chester,OH,Additional Location,,07/19/2014 10:57
"""00743000""",ANTONELLI INSTITUTE,,Erdenheim,PA,Main Location,,10/01/2014 20:00
"""00743000""",ANTONELLI INSTITUTE,,Erdenheim,PA,Additional Location,,10/01/2014 20:00
"""03156400""",AOMA GRADUATE SCHOOL OF INTEGRATIVE MEDICINE,AOMA,Austin,TX,Main Location,,06/18/2014 13:31
"""03156400""",AOMA GRADUATE SCHOOL OF INTEGRATIVE MEDICINE,,Austin,TX,Additional Location,,06/18/2014 13:31
"""03513400""",APEX SCHOOL OF THEOLOGY,,Durham,NC,Main Location,,12/12/2014 7:21
"""03513400""",APEX SCHOOL OF THEOLOGY,,Durham,NC,Additional Location,,12/12/2014 7:21
"""00751800""",APEX TECHNICAL SCHOOL,,Long Island City,NY,Main Location,,10/10/2014 5:57
"""00751800""",APEX TECHNICAL SCHOOL,,Long Island City,NY,Additional Location,,10/10/2014 5:57
"""00754400""",APPALACHIAN BIBLE COLLEGE,,Mount Hope,WV,Main Location,,09/17/2014 6:47
"""00754400""",APPALACHIAN BIBLE COLLEGE,,Mount Hope,WV,Additional Location,,09/17/2014 6:47
"""00290600""",APPALACHIAN STATE UNIVERSITY,,Boone,NC,Main Location,,09/10/2014 12:38
"""00290600""",APPALACHIAN STATE UNIVERSITY,,Boone,NC,Additional Location,,09/10/2014 12:38
"""00290607""",APPALACHIAN STATE UNIVERSITY - CATAWBA VALLEY COMMUNITY COLLEGE,,Hickory,NC,Additional Location,,09/10/2014 12:38
"""00290610""",APPALACHIAN STATE UNIVERSITY - WILKES COMMUNITY COLLEGE,,Wilkesboro,NC,Additional Location,,09/10/2014 12:38
"""00290614""",APPALACHIAN STATE UNIVERSITY - SURRY COMMUNITY COLLEGE,,Dobson,NC,Additional Location,,09/10/2014 12:38
"""00290615""",APPALACHIAN STATE UNIVERSITY - APPALACHIAN ST UNIV CENTER AT CALDWELL,,Hudson,NC,Additional Location,,09/10/2014 12:38
"""00290616""",APPALACHIAN STATE UNIVERSITY - CLEVELAND COMMUNITY COLLEGE,,Shelby,NC,Additional Location,,09/10/2014 12:38
"""00290617""",APPALACHIAN STATE UNIVERSITY - ISOTHERMAL COMMUNITY COLLEGE,,Spindale,NC,Additional Location,,09/10/2014 12:38
"""00290619""",APPALACHIAN STATE UNIVERSITY - WESTERN PIEDMONT COMMUNITY COLLEGE,,Morganton,NC,Additional Location,,09/10/2014 12:38
"""00290621""",APPALACHIAN STATE UNIVERSITY - MCDOWELL TECHNICAL COMMUNITY COLLEGE,,Marion,NC,Additional Location,,09/10/2014 12:38
"""00290628""",APPALACHIAN STATE UNIVERSITY - SURRY COMMUNITY COLLEGE YADKIN CENTER,,Yadkinville,NC,Additional Location,,09/10/2014 12:38
"""00290631""",APPALACHIAN STATE UNIVERSITY - APP STATE UNIV CENTER AT HICKORY,,Hickory,NC,Additional Location,,09/10/2014 12:38
"""00290637""",APPALACHIAN STATE UNIVERSITY - UNC ASHEVILLE GRADUATE CENTER,,Asheville,NC,Additional Location,,09/10/2014 12:38
"""00290638""",APPALACHIAN STATE UNIVERSITY  - MITCHELL CC - THE MOORESVILLE CENTER,,Mooresville,NC,Additional Location,,09/10/2014 12:38
"""00290641""",APPALACHIAN STATE UNIVERSITY - NC CENTER FOR ENGINEERING TECHNOLOGIES,,Hickory,NC,Additional Location,,09/10/2014 12:38
"""00290644""",APPALACHIAN STATE UNIVERSITY - DAVIDSON COUNTY COMMUNITY COLLEGE,,Mocksville,NC,Additional Location,,09/10/2014 12:38
"""00290645""",APPALACHIAN STATE UNIVERSITY - FORSYTH TECHNICAL COMMUNITY COLLEGE,,Winston-Salem,NC,Additional Location,,09/10/2014 12:38
"""00290646""",APPALACHIAN STATE UNIVERSITY - AVERY HIGH SCHOOL,,Newland,NC,Additional Location,,09/10/2014 12:38
"""00290647""",APPALACHIAN STATE UNIVERSITY - NEWLAND ELEMENTARY SCHOOL,,Newland,NC,Additional Location,,09/10/2014 12:38
"""00290648""",APPALACHIAN STATE UNIVERSITY - GASTON COLLEGE,,Dallas,NC,Additional Location,,09/10/2014 12:38
"""00290649""","APPALACHIAN STATE UNIVERSITY - BURKE, FOOTHILLS HIGHER ED CENTER",,Morganton,NC,Additional Location,,09/10/2014 12:38
"""00290650""",APPALACHIAN STATE UNIVERSITY - UNC CHARLOTTE - MAIN CAMPUS,,Charlotte,NC,Additional Location,,09/10/2014 12:38
"""00290651""",APPALACHIAN STATE UNIVERSITY - UNC CHARLOTTE - CENTER CITY,,Charlotte,NC,Additional Location,,09/10/2014 12:38
"""00290652""",APPALACHIAN STATE UNIVERSITY - SPARTA ELEMENTARY SCHOOL,,Sparta,NC,Additional Location,,09/10/2014 12:38
"""00290653""",APPALACHIAN STATE UNIVERSITY - ALLEGHANY HIGH SCHOOL,,Sparta,NC,Additional Location,,09/10/2014 12:38
"""00347700""",AQUINAS COLLEGE,,Nashville,TN,Main Location,,09/04/2014 10:30
"""00347700""",AQUINAS COLLEGE,,Nashville,TN,Additional Location,,09/04/2014 10:30
"""00134600""",ARAPAHOE COMMUNITY COLLEGE,,Littleton,CO,Main Location,,09/13/2014 21:52
"""00134600""",ARAPAHOE COMMUNITY COLLEGE,,Littleton,CO,Additional Location,,09/13/2014 21:52
"""00134602""",ARAPAHOE COMMUNITY COLLEGE - PARKER,,Parker,CO,Additional Location,,09/13/2014 21:52
"""00134629""",ARAPAHOE COMMUNITY COLLEGE - HEALTHONE EMS,,Englewood,CO,Additional Location,,09/13/2014 21:52
"""00134630""",ARAPAHOE COMMUNITY COLLEGE - CASTLE ROCK,,Castle Rock,CO,Additional Location,,09/13/2014 21:52
"""00323500""",ARCADIA UNIVERSITY,,Glenside,PA,Main Location,,06/17/2014 21:07
"""00323500""",ARCADIA UNIVERSITY,,Glenside,PA,Additional Location,,06/17/2014 21:07
"""00323501""",ARCADIA UNIVERSITY - KING OF PRUSSIA CAMPUS,,King of Prussia,PA,Additional Location,,06/17/2014 21:07
"""00323502""","ARCADIA UNIVERSITY - CHRISTIANA, DELAWARE",,Christiana,DE,Additional Location,,06/17/2014 21:07
"""00323503""",ARCADIA UNIVERSITY - AVENTIS SCHOOL OF MANAGEMENT,,Singapore,,Additional Location,,06/17/2014 21:07
"""00323504""",ARCADIA UNIVERSITY - FREDRIC RIEDERS FAMILY RENAISSANCE FOUNDATION,,Willow Grove,PA,Additional Location,,06/17/2014 21:07
"""00323505""",ARCADIA UNIVERSITY - THE AMERICAN GRADUATE SCHOOL OF PARIS,,Paris,,Additional Location,,06/17/2014 21:07
"""00323506""",ARCADIA UNIVERSITY - DANUBIUS ROMANIA,,Galati,,Additional Location,,06/17/2014 21:07
"""02179900""",ARGOSY UNIVERSITY,Argosy Education Group,Orange,CA,Main Location,,08/30/2014 20:13
"""02179900""",ARGOSY UNIVERSITY,,Orange,CA,Additional Location,,08/30/2014 20:13
"""02179901""",ARGOSY UNIVERSITY - TWIN CITIES,,Eagan,MN,Additional Location,,08/30/2014 20:13
"""02179902""",ARGOSY UNIVERSITY - ATLANTA,,Atlanta,GA,Additional Location,,08/30/2014 20:13
"""02179903""",ARGOSY UNIVERSITY - WASHINGTON D.C. AREA,,Arlington,VA,Additional Location,,08/30/2014 20:13
"""02179905""",ARGOSY UNIVERSITY  -  HAWAII,,Honolulu,HI,Additional Location,,08/30/2014 20:13
"""02179907""",ARGOSY UNIVERSITY  -  PHOENIX,,Phoenix,AZ,Additional Location,,08/30/2014 20:13
"""02179908""",ARGOSY UNIVERSITY  -  SAN FRANCISCO BAY AREA,,Alameda,CA,Additional Location,,08/30/2014 20:13
"""02179909""",ARGOSY UNIVERSITY - TAMPA,,Tampa,FL,Additional Location,,08/30/2014 20:13
"""02179910""",ARGOSY UNIVERSITY  -  MAUI CAMPUS,,Wailuku,HI,Additional Location,,08/30/2014 20:13
"""02179911""",ARGOSY UNIVERSITY  -  HILO CAMPUS,,Hilo,HI,Additional Location,,08/30/2014 20:13
"""02179913""",ARGOSY UNIVERSITY - SEATTLE,,Seattle,WA,Additional Location,,08/30/2014 20:13
"""02179914""",ARGOSY UNIVERSITY - NASHVILLE,,Nashville,TN,Additional Location,,08/30/2014 20:13
"""02179918""",ARGOSY UNIVERSITY - SARASOTA,,Sarasota,FL,Additional Location,,08/30/2014 20:13
"""02179919""",ARGOSY UNIVERSITY - DALLAS,,Dallas,TX,Additional Location,,08/30/2014 20:13
"""02179921""",ARGOSY UNIVERSITY - SCHAUMBURG,,Schaumburg,IL,Additional Location,,08/30/2014 20:13
"""02179928""",ARGOSY UNIVERSITY - LOS ANGELES,,Los Angeles,CA,Additional Location,,08/30/2014 20:13
"""02179929""",ARGOSY UNIVERSITY - SAN DIEGO,,San Diego,CA,Additional Location,,08/30/2014 20:13
"""02179930""",ARGOSY UNIVERSITY - DENVER,,Denver,CO,Additional Location,,08/30/2014 20:13
"""02179932""",ARGOSY UNIVERSITY - INLAND EMPIRE,,Ontario,CA,Additional Location,,08/30/2014 20:13
"""02179935""",ARGOSY UNIVERSITY - SALT LAKE CITY,,Draper,UT,Additional Location,,08/30/2014 20:13
"""02179936""",ARGOSY UNIVERSITY,,Chicago,IL,Additional Location,,08/30/2014 20:13
"""02179937""",ARGOSY UNIVERSITY - WESTERN STATE UNIVERSITY COLLEGE OF LAW,,Irving,CA,Additional Location,,08/30/2014 20:13
"""02179938""",ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - HOLLYWOOD,,North Hollywood,CA,Additional Location,,08/30/2014 20:13
"""02179939""",ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - SILICON VALLEY,,Sunnyale,CA,Additional Location,,08/30/2014 20:13
"""02179940""",ARGOSY UNIVERSITY - AI HOLLYWOOD (THE SHED),,North Hollywood,CA,Additional Location,,08/30/2014 20:13
"""02179941""",ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - LOS ANGELES,,Santa Monica,CA,Additional Location,,08/30/2014 20:13
"""02179942""",ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - SANTA MONICA,,Santa Monica,CA,Additional Location,,08/30/2014 20:13
"""02179943""",ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - SAN FRANCISCO,,San Francisco,CA,Additional Location,,08/30/2014 20:13
"""02179944""",ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - ORANGE COUNTY,,Santa Ana,CA,Additional Location,,08/30/2014 20:13
"""02179945""",ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - SACRAMENTO,,Sacramento,CA,Additional Location,,08/30/2014 20:13
"""02179947""",ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - SAN DIEGO,,San Diego,CA,Additional Location,,08/30/2014 20:13
"""02179948""",ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - INLAND EMPIRE,,San Bernardino,CA,Additional Location,,08/30/2014 20:13
"""02179949""","ARGOSY UNIVERSITY - UT NATIONAL GUARD BASE, SLC",,Salt Lake City,UT,Additional Location,,08/30/2014 20:13
"""02179950""",ARGOSY UNIVERSITY - PHOENIX ATS CHANDLER,,Chandler,AZ,Additional Location,,08/30/2014 20:13
"""02179951""",ARGOSY UNIVERSITY - CLAY NATIONAL GUARD CENTER,,Marietta,GA,Additional Location,,08/30/2014 20:13
"""00711300""",ARIZONA CHRISTIAN UNIVERSITY,,Phoenix,AZ,Main Location,,05/21/2016 22:22
"""00711300""",ARIZONA CHRISTIAN UNIVERSITY,,Phoenix,AZ,Additional Location,,05/21/2016 22:22
"""00711301""",ARIZONA CHRISTIAN UNIVERSITY - CHANDLER,,Chandler,AZ,Additional Location,,05/21/2016 22:22
"""03115000""",ARIZONA COLLEGE,,Glendale,AZ,Main Location,,12/19/2014 22:20
"""03115000""",ARIZONA COLLEGE,,Glendale,AZ,Additional Location,,12/19/2014 22:20
"""03115001""",ARIZONA COLLEGE - MESA,,Mesa,AZ,Additional Location,,12/19/2014 22:20
"""03115002""",ARIZONA COLLEGE - LAS VEGAS,,Las Vegas,NV,Additional Location,,12/19/2014 22:20
"""00108100""",ARIZONA STATE UNIVERSITY,,Tempe,AZ,Main Location,,09/16/2014 0:13
"""00108100""",ARIZONA STATE UNIVERSITY,,Tempe,AZ,Additional Location,,09/16/2014 0:13
"""00108101""",ARIZONA STATE UNIVERSITY - WEST CAMPUS,,Glendale,AZ,Additional Location,,09/16/2014 0:13
"""00108102""",ARIZONA STATE UNIVERSITY - POLYTECHNIC CAMPUS,,Mesa,AZ,Additional Location,,09/16/2014 0:13
"""00108103""",ARIZONA STATE UNIVERSITY - DOWNTOWN PHOENIX CAMPUS,,Phoenix,AZ,Additional Location,,09/16/2014 0:13
"""00108104""",ARIZONA STATE UNIVERSITY - BASHA ELEMENTARY SCHOOL,,Chandler,AZ,Additional Location,,09/16/2014 0:13
"""00108105""",ARIZONA STATE UNIVERSITY - CHANDLER INSTRUCTIONAL RESOURCE CENTER,,Chandler,AZ,Additional Location,,09/16/2014 0:13
"""00108111""",ARIZONA STATE UNIVERSITY - VAL VISTA LAKES ELEMENTARY SCHOOL,,Gilbert,AZ,Additional Location,,09/16/2014 0:13
"""00108112""",ARIZONA STATE UNIVERSITY - PEORIA UNIFIED DISTRICT #11,,Glendale,AZ,Additional Location,,09/16/2014 0:13
"""00108114""",ARIZONA STATE UNIVERSITY - ASU RESEARCH PARK,,Tempe,AZ,Additional Location,,09/16/2014 0:13
"""00108115""",ARIZONA STATE UNIVERSITY - CORONA DEL SOL HIGH SCHOOL,,Tempe,AZ,Additional Location,,09/16/2014 0:13
"""00108118""",ARIZONA STATE UNIVERSITY - KYRENE DE LA MARIPOSA,,Tempe,AZ,Additional Location,,09/16/2014 0:13
"""00108121""",ARIZONA STATE UNIVERSITY - MESA SCHOOL STUDENT SERVICE CENTER,,Mesa,AZ,Additional Location,,09/16/2014 0:13
"""00108122""",ARIZONA STATE UNIVERSITY - TEMPE ELEMENTARY DISTRICT #3,,Tempe,AZ,Additional Location,,09/16/2014 0:13
"""00108123""",ARIZONA STATE UNIVERSITY - TEMPE LEARNING CENTER,,Tempe,AZ,Additional Location,,09/16/2014 0:13
"""00108124""",ARIZONA STATE UNIVERSITY - TEMPE UNION HIGH SCHOOL,,Tempe,AZ,Additional Location,,09/16/2014 0:13
"""00108125""",ARIZONA STATE UNIVERSITY - AVONDALE LATTIE COOR,,Avondale,AZ,Additional Location,,09/16/2014 0:13
"""00108127""",ARIZONA STATE UNIVERSITY - DYSART HIGH SCHOOL DISTRICT OFFICE,,El Mirage,AZ,Additional Location,,09/16/2014 0:13
"""00108128""",ARIZONA STATE UNIVERSITY - INDIAN OASIS INTERMEDIATE SCHOOL,,Sells,AZ,Additional Location,,09/16/2014 0:13
"""00108129""",ARIZONA STATE UNIVERSITY - JOE CARLSON ELEMENTARY,,Douglas,AZ,Additional Location,,09/16/2014 0:13
"""00108130""",ARIZONA STATE UNIVERSITY - MESA VIEW ELEMENTARY SCHOOL,,Chinle,AZ,Additional Location,,09/16/2014 0:13
"""00108131""",ARIZONA STATE UNIVERSITY - TUCSON,,Tucson,AZ,Additional Location,,09/16/2014 0:13
"""00108132""",ARIZONA STATE UNIVERSITY - VERRADO MIDDLE SCHOOL,,Buckeye,AZ,Additional Location,,09/16/2014 0:13
"""00108137""",ARIZONA STATE UNIVERSITY - DEER VALLEY HIGH SCHOOL DISTRICT,,Phoenix,AZ,Additional Location,,09/16/2014 0:13
"""00108139""",ARIZONA STATE UNIVERSITY - BARRY GOLDWATER HIGH SCHOOL,,Phoenix,AZ,Additional Location,,09/16/2014 0:13
"""00108141""",ARIZONA STATE UNIVERSITY - ISAAC JUNIOR HIGH SCHOOL,,Phoenix,AZ,Additional Location,,09/16/2014 0:13
"""00108143""",ARIZONA STATE UNIVERSITY - LONGVIEW SCHOOL,,Phoenix,AZ,Additional Location,,09/16/2014 0:13
"""00108145""",ARIZONA STATE UNIVERSITY - MADISON ELEMENTARY DISTRICT #3,,Phoenix,AZ,Additional Location,,09/16/2014 0:13
"""00108146""",ARIZONA STATE UNIVERSITY - MADISON NUMBER 2 SCHOOL,,Phoenix,AZ,Additional Location,,09/16/2014 0:13
"""00108147""",ARIZONA STATE UNIVERSITY - MAYO CLINIC HOSPITAL,,Phoenix,AZ,Additional Location,,09/16/2014 0:13
"""00108149""",ARIZONA STATE UNIVERSITY - PHOENIX PREPARATORY ACADEMY,,Phoenix,AZ,Additional Location,,09/16/2014 0:13
