unitid,cipcode,ctotalt
128902,40.0801,4
128902,40.0801,0
128902,42.0101,57
128902,42.0101,4
128902,42.0101,5
128902,45.0201,4
128902,45.0201,6
128902,45.0601,54
128902,45.0601,13
128902,45.0901,14
128902,45.0901,7
128902,45.1001,25
128902,45.1001,3
128902,45.1101,16
128902,45.1101,4
128902,45.1201,0
128902,50.0301,5
128902,50.0301,3
128902,50.0501,11
128902,50.0501,3
128902,50.0601,9
128902,50.0601,0
128902,50.0702,9
128902,50.0702,3
128902,50.0703,4
128902,50.0703,1
128902,50.0901,3
128902,50.0901,2
128902,50.0999,2
128902,50.0999,1
128902,54.0101,16
128902,54.0101,7
128902,99,429
128902,99,4
128902,99,125
129002,15.1303,7
129002,46.0302,28
129002,47.0101,20
129002,47.0104,4
129002,47.0201,21
129002,47.0604,28
129002,51.0601,29
129002,51.0801,34
129002,51.3901,19
129002,99,190
129020,1,12
129020,1,0
129020,1.0103,43
129020,1.0103,30
129020,1.0103,1
129020,1.0103,5
129020,1.0308,0
129020,1.0901,13
129020,1.0901,68
129020,1.0901,5
129020,1.0901,2
129020,1.0901,0
129020,1.1101,6
129020,1.1101,1
129020,1.1102,6
129020,1.1102,1
129020,1.1103,11
129020,1.1103,12
129020,3.0101,36
129020,3.0101,4
129020,3.0101,1
129020,3.0103,20
129020,3.0103,5
129020,3.0104,26
129020,3.0104,0
129020,3.0201,1
129020,3.0201,0
129020,3.0201,2
129020,4.0601,10
129020,5.0102,9
129020,5.0102,1
129020,5.0107,1
129020,5.0107,3
129020,5.0199,8
129020,5.0201,1
129020,5.0201,1
129020,5.0207,7
129020,5.0207,4
129020,5.0207,9
129020,9.0101,270
129020,9.0101,2
129020,9.0101,24
129020,9.0401,44
129020,9.0401,11
129020,9.0702,36
129020,9.0702,0
129020,9.0702,8
129020,11.0103,39
129020,11.0701,47
129020,11.0801,0
129020,13.0101,11
129020,13.0101,0
129020,13.0301,170
129020,13.0301,6
129020,13.0301,3
129020,13.0401,0
129020,13.0401,0
129020,13.0401,52
129020,13.0401,3
129020,13.0406,19
129020,13.0501,15
129020,13.0501,0
129020,13.0501,1
129020,13.0601,1
129020,13.0603,3
129020,13.0603,2
129020,13.0604,0
129020,13.1001,18
129020,13.1001,27
129020,13.1001,0
129020,13.1001,2
129020,13.1017,0
129020,13.1019,0
129020,13.1102,2
129020,13.1201,1
129020,13.1201,3
129020,13.1201,0
129020,13.1201,2
129020,13.1202,41
129020,13.1301,0
129020,13.1305,8
129020,13.1311,16
129020,13.1312,6
129020,13.1314,50
129020,13.1316,1
129020,13.1322,5
129020,13.1323,0
129020,13.1325,3
129020,13.1326,0
129020,13.1328,11
129020,13.1329,0
129020,13.133,0
129020,13.1337,2
129020,13.9999,2
129020,13.9999,8
129020,13.9999,0
129020,14.0101,22
129020,14.0501,67
129020,14.0501,35
129020,14.0501,9
129020,14.0501,0
129020,14.0701,67
129020,14.0701,5
129020,14.0701,5
129020,14.0701,0
129020,14.0801,74
129020,14.0801,17
129020,14.0801,5
129020,14.0801,1
129020,14.0901,70
129020,14.0901,22
129020,14.0901,15
129020,14.0901,3
129020,14.1001,58
129020,14.1001,0
129020,14.1001,29
129020,14.1001,13
129020,14.1001,3
129020,14.1201,4
129020,14.1401,18
129020,14.1401,4
129020,14.1401,3
129020,14.1401,1
129020,14.1801,36
129020,14.1801,2
129020,14.1801,10
129020,14.1801,1
129020,14.1901,124
129020,14.1901,25
129020,14.1901,10
129020,14.1901,0
129020,14.2701,29
129020,14.3501,19
129020,15.0701,3
129020,16.0102,4
129020,16.0102,3
129020,16.0102,5
129020,16.0102,4
129020,16.0104,12
129020,16.0104,2
129020,16.0301,0
129020,16.0501,15
129020,16.0501,1
129020,16.0501,0
129020,16.0501,1
129020,16.0901,13
129020,16.0901,0
129020,16.0901,0
129020,16.0901,3
129020,16.0902,5
129020,16.0902,0
129020,16.0902,1
129020,16.0902,1
129020,16.0905,16
129020,16.0905,0
129020,16.0905,1
129020,16.0905,20
129020,16.12,6
129020,16.12,0
129020,19.0701,209
129020,19.0701,9
129020,19.0701,32
129020,19.0704,9
129020,22.0101,150
129020,22.0201,18
129020,22.0201,1
129020,22.0203,25
129020,22.0205,0
129020,22.0207,1
129020,22.0211,25
129020,22.0212,0
129020,22.9999,14
129020,23.0101,123
129020,23.0101,6
129020,23.0101,16
129020,23.0101,16
129020,24.0101,4
129020,24.0102,186
129020,26.0101,236
129020,26.0101,5
129020,26.0102,6
129020,26.0102,11
129020,26.0102,21
129020,26.0202,0
129020,26.0202,0
129020,26.0203,3
129020,26.0203,0
129020,26.0203,0
129020,26.0203,0
129020,26.0401,0
129020,26.0401,0
129020,26.0406,110
129020,26.0406,9
129020,26.0406,11
129020,26.0406,5
129020,26.0502,2
129020,26.0502,0
129020,26.0707,80
129020,26.0707,0
129020,26.0801,12
129020,26.0801,0
129020,26.0806,2
129020,26.0807,5
129020,26.0899,0
129020,26.0901,5
129020,26.0901,4
129020,26.091,14
129020,26.091,1
129020,26.091,0
129020,26.091,1
129020,26.1102,0
129020,26.1301,23
129020,26.1301,5
129020,26.1301,7
129020,26.1301,1
129020,26.1302,12
129020,26.1307,4
129020,26.1503,9
129020,27.0101,36
129020,27.0101,29
129020,27.0101,6
129020,27.0101,5
129020,27.0301,16
129020,27.0301,13
129020,27.0301,2
129020,27.0305,13
129020,27.0305,125
129020,27.0501,36
129020,27.0501,34
129020,27.0501,7
129020,27.0501,1
129020,30.1301,1
129020,30.1301,1
129020,30.1901,65
129020,30.1901,3
129020,30.1901,5
129020,30.1901,1
129020,30.2601,0
129020,30.9999,33
129020,30.9999,16
129020,31.0504,0
129020,31.0504,1
129020,31.0505,0
129020,31.0505,25
129020,31.0505,9
129020,38.0101,7
129020,38.0101,3
129020,38.0101,3
129020,38.0101,3
129020,38.0206,0
129020,38.0206,1
129020,40.0501,28
129020,40.0501,7
129020,40.0501,20
129020,40.0501,2
129020,40.0507,2
129020,40.0507,2
129020,40.0601,12
129020,40.0601,5
129020,40.0601,0
129020,40.0601,3
129020,40.0607,10
129020,40.0607,4
129020,40.0801,18
129020,40.0801,9
129020,40.0801,10
129020,40.0801,0
129020,40.0899,0
129020,42.0101,393
129020,42.0101,10
129020,42.0101,0
129020,42.0101,45
129020,42.2701,15
129020,42.2701,5
129020,42.2701,4
129020,42.2701,1
129020,42.2703,3
129020,42.2703,2
129020,42.2704,2
129020,42.2704,0
129020,42.2705,2
129020,42.2705,4
129020,42.2706,1
129020,42.2706,4
129020,42.2707,2
129020,42.2707,6
129020,42.2708,0
129020,42.2708,3
129020,42.2806,10
129020,42.2806,46
129020,42.2806,0
129020,42.2806,5
129020,42.281,9
129020,43.9999,3
129020,44.0401,4
129020,44.0401,42
129020,44.0501,0
129020,44.0504,1
129020,44.0504,9
129020,44.0504,19
129020,44.0701,135
129020,44.0701,4
129020,45.0102,3
129020,45.0201,23
129020,45.0201,5
129020,45.0201,7
129020,45.0201,10
129020,45.0601,298
129020,45.0601,16
129020,45.0601,7
129020,45.0601,21
129020,45.0701,10
129020,45.0701,4
129020,45.0701,5
129020,45.0701,5
129020,45.0702,5
129020,45.1001,177
129020,45.1001,0
129020,45.1001,5
129020,45.1001,3
129020,45.1001,31
129020,45.1099,11
129020,45.1101,43
129020,45.1101,4
129020,45.1101,1
129020,45.1101,23
129020,45.1201,19
129020,45.1201,7
129020,50.0501,2
129020,50.0501,0
129020,50.0501,9
129020,50.0502,9
129020,50.0506,8
129020,50.0599,1
129020,50.0702,31
129020,50.0702,7
129020,50.0703,5
129020,50.0901,35
129020,50.0901,5
129020,50.0901,1
129020,50.0902,1
129020,50.0903,2
129020,50.0903,2
129020,50.1001,8
129020,50.1001,0
129020,51.0202,15
129020,51.0204,70
129020,51.0204,15
129020,51.0204,2
129020,51.0204,4
129020,51.0401,34
129020,51.0501,17
129020,51.0701,23
129020,51.0701,1
129020,51.0701,12
129020,51.0799,0
129020,51.0899,194
129020,51.0913,11
129020,51.0914,11
129020,51.1005,5
129020,51.101,0
129020,51.1102,1
129020,51.1201,82
129020,51.1401,6
129020,51.2001,97
129020,51.2001,99
129020,51.2003,1
129020,51.2003,8
129020,51.2201,10
129020,51.2201,18
129020,51.2201,6
129020,51.2207,6
129020,51.2207,0
129020,51.2308,0
129020,51.2308,28
129020,51.3101,11
129020,51.3199,0
129020,51.3801,237
129020,51.3803,1
129020,51.3806,0
129020,51.3808,5
129020,51.3818,0
129020,51.3818,49
129020,51.3818,1
129020,51.3819,0
129020,51.3899,0
129020,52.0101,61
129020,52.0201,112
129020,52.0201,0
129020,52.0201,245
129020,52.0201,2
129020,52.0206,25
129020,52.0206,0
129020,52.0211,1
129020,52.0301,150
129020,52.0301,19
129020,52.0301,96
129020,52.0301,1
129020,52.0801,173
129020,52.0801,2
129020,52.0804,23
129020,52.1001,1
129020,52.1001,20
129020,52.1201,2
129020,52.1206,0
129020,52.1207,0
129020,52.1301,145
129020,52.1304,46
129020,52.1304,0
129020,52.1304,0
129020,52.1399,1
129020,52.1401,97
129020,52.1401,1
129020,52.1499,6
129020,52.1501,13
129020,54.0101,84
129020,54.0101,3
129020,54.0101,4
129020,54.0101,13
129020,99,0
129020,99,24
129020,99,5197
129020,99,229
129020,99,1794
129020,99,66
129020,99,336
129020,99,409
129020,99,371
129154,3.0103,9
129154,3.0103,4
129154,3.0103,3
129154,13.1501,0
129154,15.0613,18
129154,15.0613,2
129154,15.0702,0
129154,15.0702,2
129154,19.0704,0
129154,19.0704,0
129154,19.0706,12
129154,19.0709,1
129154,19.0709,0
129154,19.0709,7
129154,24.0101,0
129154,24.0101,0
129154,24.0102,2
129154,24.0102,8
129154,43.0103,8
129154,43.0104,0
129154,43.0104,6
129154,43.9999,0
129154,44,0
129154,44,0
129154,44,34
129154,44,17
129154,44.0701,0
129154,51.0602,15
129154,51.071,0
129154,51.071,0
129154,51.0713,11
129154,51.0713,0
129154,51.0801,46
129154,51.0801,31
129154,51.0803,28
129154,51.0899,0
129154,51.0899,0
129154,51.0904,11
129154,51.0904,0
129154,51.0908,22
129154,51.0999,0
129154,51.1008,23
129154,51.1008,13
129154,51.1009,25
129154,51.1801,5
129154,51.3801,180
129154,51.3801,51
129154,51.9999,9
129154,51.9999,90
129154,51.9999,29
129154,52.0101,3
129154,52.0101,0
129154,52.0101,14
129154,52.0201,2
129154,52.0201,9
129154,52.0203,0
129154,52.0205,0
129154,52.0205,0
129154,52.0205,0
129154,52.0206,3
129154,52.0301,2
129154,52.0302,0
129154,52.0302,0
129154,52.0701,0
129154,52.0701,0
129154,52.0701,0
129154,52.1003,0
129154,52.1003,9
129154,99,94
129154,99,69
129154,99,465
129154,99,136
129181,15.0501,21
129181,46.0302,49
129181,47.0603,61
129181,47.0604,1
129181,47.0604,91
129181,47.0611,35
129181,47.0613,2
129181,47.0613,103
129181,48.0508,126
129181,99,3
129181,99,486
129215,5.0207,3
129215,5.0207,0
129215,9.01,0
129215,9.0101,95
129215,9.0101,0
129215,11.0101,34
129215,11.0401,26
129215,11.0401,0
129215,13.0501,11
129215,13.1202,29
129215,13.1202,8
129215,13.1202,2
129215,13.1202,0
129215,13.1205,20
129215,13.1209,20
129215,13.1209,3
129215,13.1209,3
129215,13.1314,14
129215,13.1315,0
129215,13.1316,0
129215,16.0905,11
129215,16.0905,1
129215,23.0101,53
129215,23.0101,12
129215,24.0101,4
129215,24.0102,4
129215,24.0102,110
129215,26.0101,40
129215,26.0202,3
129215,27.0101,31
129215,27.0101,6
129215,31.0504,63
129215,38.0101,2
129215,38.0101,1
129215,40.0699,16
129215,42.0101,111
129215,42.0101,9
129215,44.0701,43
129215,45.0601,20
129215,45.0601,0
129215,45.1001,19
129215,45.1001,0
129215,45.1101,72
129215,45.1101,6
129215,50.0501,15
129215,50.0501,3
129215,50.0702,29
129215,50.0702,1
129215,50.0901,8
129215,51,4
129215,52.0101,119
129215,52.0101,1
129215,52.0301,53
129215,52.0301,0
129215,52.0801,13
129215,52.0801,1
129215,52.1003,8
129215,52.1004,9
129215,54.0101,22
129215,54.0101,3
129215,54.0199,11
129215,54.0199,2
129215,99,4
129215,99,1102
129215,99,50
129215,99,51
129215,99,0
129242,3.0103,0
129242,5.0102,2
129242,5.0102,7
129242,5.0102,1
129242,9.0101,90
129242,9.0101,8
129242,9.0199,6
129242,9.0499,0
129242,9.0499,2
129242,9.0999,1
129242,11.0101,3
129242,11.0101,0
129242,13.0101,3
129242,13.0101,0
129242,13.0201,4
129242,13.0201,1
129242,13.0401,0
129242,13.0401,0
129242,13.0501,10
129242,13.0501,0
129242,13.1001,19
129242,13.1001,3
129242,13.1101,12
129242,13.1101,0
129242,13.1202,14
129242,13.1205,27
129242,13.121,0
129242,13.121,0
129242,13.1312,0
129242,13.1315,0
129242,13.1315,0
129242,13.1401,8
129242,13.1401,2
129242,13.9999,0
129242,13.9999,0
129242,14.0501,0
129242,14.0901,0
129242,14.0903,4
129242,14.0903,42
129242,14.1001,0
129242,14.1001,10
129242,14.1001,71
129242,14.1901,0
129242,14.1901,25
129242,14.1901,27
129242,14.3501,33
129242,14.3601,0
129242,16.0501,0
129242,16.0501,1
129242,16.0901,2
129242,16.0901,3
129242,16.0902,0
129242,16.0902,1
129242,16.0905,3
129242,16.0905,5
129242,19.0701,1
129242,23.0101,35
129242,23.0101,6
129242,23.1302,24
129242,24.0101,0
129242,24.0102,14
129242,24.0103,0
129242,24.0199,0
129242,24.0199,1
129242,26.0101,44
129242,26.0101,0
129242,26.0202,8
129242,26.1501,0
129242,27.0101,23
129242,27.0101,7
129242,27.0101,0
129242,27.0305,0
129242,27.0305,10
129242,30.9999,1
129242,38.0101,3
129242,38.0101,2
129242,38.0201,0
129242,38.0201,1
129242,40.0501,6
129242,40.0801,1
129242,40.0801,0
129242,42.0101,82
129242,42.0101,1
129242,42.0101,3
129242,42.2804,14
129242,42.2805,14
129242,42.2805,10
129242,42.9999,0
129242,44.0401,9
129242,45.0601,28
129242,45.0601,2
129242,45.0901,13
129242,45.0901,3
129242,45.1001,24
129242,45.1001,6
129242,45.1101,9
129242,45.1101,2
129242,45.1301,4
129242,45.1301,0
129242,50.0501,2
129242,50.0501,1
129242,50.0699,21
129242,50.0699,0
129242,50.0702,4
129242,50.0702,0
129242,50.0703,4
129242,50.0703,2
129242,50.0901,3
129242,50.0901,3
129242,51.1501,0
129242,51.1502,0
129242,51.1504,0
129242,51.1505,12
129242,51.1505,0
129242,51.1508,6
129242,51.3801,114
129242,51.3801,7
129242,51.3802,13
129242,51.3804,0
129242,51.3818,28
129242,52.0201,35
129242,52.0201,0
129242,52.0201,29
129242,52.0201,0
129242,52.0201,10
129242,52.0201,0
129242,52.0301,72
129242,52.0301,0
129242,52.0301,51
129242,52.0301,0
129242,52.0301,8
129242,52.0301,0
129242,52.0801,108
129242,52.0801,0
129242,52.0801,0
129242,52.0801,25
129242,52.1001,0
129242,52.1101,13
129242,52.1101,0
129242,52.1101,4
129242,52.1201,8
129242,52.1201,0
129242,52.1201,5
129242,52.1301,0
129242,52.1401,100
129242,52.1401,0
129242,52.1401,0
129242,52.1401,14
129242,52.1601,0
129242,52.1601,0
129242,54.0101,20
129242,54.0101,1
129242,99,0
129242,99,939
129242,99,0
129242,99,481
129242,99,16
129242,99,28
129242,99,120
129242,99,0
129349,12.0401,95
129349,99,95
129367,9.01,0
129367,9.0101,5
129367,9.9999,0
129367,11.0202,1
129367,11.0401,7
129367,11.0801,0
129367,11.0901,0
129367,11.1001,0
129367,11.1001,0
129367,11.1002,0
129367,11.1003,1
129367,11.1003,1
129367,11.1006,1
129367,11.1006,4
129367,13.121,5
129367,13.121,18
129367,14.1301,0
129367,15,1
129367,15.0101,4
129367,15.0506,0
129367,19.0709,0
129367,23.1401,0
129367,24.0101,26
129367,24.0102,80
129367,25.0301,0
129367,26.0101,0
129367,26.1201,2
129367,27.0101,0
129367,30.1101,0
129367,40.0501,0
129367,42.0101,0
129367,43.0104,0
129367,43.0107,12
129367,43.0202,7
129367,44,0
129367,44.0701,10
129367,44.0701,43
129367,45.1001,0
129367,45.1101,0
129367,50.0401,0
129367,50.0401,0
129367,50.071,0
129367,50.1003,1
129367,51.0706,0
129367,51.0713,2
129367,51.0801,0
129367,51.0801,19
129367,51.0899,0
129367,51.0904,39
129367,51.0904,4
129367,51.0907,12
129367,51.091,0
129367,51.1502,0
129367,51.3801,10
129367,51.3801,111
129367,52.0201,5
129367,52.0201,27
129367,52.0302,4
129367,52.0302,17
129367,52.0401,1
129367,52.0401,0
129367,52.0701,0
129367,52.0804,1
129367,52.2001,0
129367,54.0101,0
129367,99,67
129367,99,10
129367,99,404
129428,11.0101,0
129428,11.0101,0
129428,11.0103,1
129428,11.0401,0
129428,11.0401,0
129428,11.0701,7
129428,11.0901,0
129428,14.0901,0
129428,14.0901,0
129428,14.1001,5
129428,14.1301,6
129428,14.1901,38
129428,14.9999,0
129428,15.0503,0
129428,15.0507,0
129428,15.1202,0
129428,40.1001,0
129428,52.0201,32
129428,52.0205,0
129428,99,0
129428,99,89
129482,11.1003,21
129482,51.0601,28
129482,51.0713,20
129482,51.0801,49
129482,51.091,15
129482,99,118
129482,99,15
129491,5.0207,13
129491,38.0201,4
129491,38.0201,21
129491,38.0205,3
129491,39.0201,0
129491,39.0601,11
129491,39.0601,0
129491,39.0601,4
129491,39.0701,0
129491,39.0799,0
129491,99,31
129491,99,21
129491,99,0
129491,99,4
129525,4.0201,3
129525,5.0207,0
129525,9.0101,73
129525,9.0101,18
129525,9.0101,3
129525,11.0101,10
129525,11.0101,0
129525,11.0401,4
129525,13.0401,18
129525,13.0501,1
129525,13.1001,21
129525,13.1001,0
129525,13.1003,0
129525,13.1101,0
129525,13.1101,0
129525,13.1202,0
129525,13.1202,6
129525,13.1205,4
129525,13.121,8
129525,13.121,15
129525,13.1311,2
129525,13.1312,9
129525,13.1312,24
129525,13.1312,1
129525,13.1312,0
129525,13.1312,6
129525,14.0101,23
129525,14.0801,27
129525,14.0801,25
129525,14.0901,5
129525,14.1001,16
129525,14.1001,50
129525,14.1001,0
129525,14.1401,5
129525,14.1901,57
129525,14.1901,58
129525,14.1901,0
129525,14.9999,2
129525,15.0101,35
129525,15.0303,5
129525,15.0303,26
129525,15.0303,0
129525,15.0303,0
129525,15.0403,1
129525,15.0805,10
129525,15.1201,0
129525,15.1201,2
129525,15.1201,0
129525,15.9999,0
129525,16.0101,2
129525,16.0101,1
129525,22.0302,16
129525,22.0302,4
129525,22.0302,6
129525,23.0101,7
129525,23.0101,0
129525,23.1303,0
129525,23.1303,0
129525,24.0101,113
129525,24.0102,14
129525,24.0199,2
129525,26.0101,29
129525,26.1501,19
129525,27.0101,6
129525,27.0101,2
129525,30.9999,4
129525,38.0101,1
129525,38.0101,1
129525,38.0206,4
129525,39.0501,0
129525,40.0501,5
129525,40.0801,1
129525,42.0101,64
129525,42.0101,3
129525,42.2704,3
129525,42.2801,32
129525,42.2801,18
129525,42.2805,13
129525,42.2805,7
129525,42.2805,0
129525,43.0107,22
129525,43.0107,4
129525,44.0201,0
129525,45.0601,2
129525,45.0601,2
129525,45.0901,4
129525,45.0901,1
129525,45.1001,7
129525,45.1001,1
129525,45.1099,0
129525,45.1101,0
129525,45.1101,12
129525,45.1101,4
129525,50.0301,14
129525,50.0409,23
129525,50.0409,1
129525,50.041,33
129525,50.0506,11
129525,50.0601,13
129525,50.0601,1
129525,50.0605,17
129525,50.0605,10
129525,50.0605,3
129525,50.0701,0
129525,50.0702,17
129525,50.0703,0
129525,50.0703,0
129525,50.0705,0
129525,50.0706,0
129525,50.0708,8
129525,50.0709,6
129525,50.071,4
129525,50.0711,6
129525,50.0901,21
129525,50.0902,0
129525,50.0902,0
129525,50.0906,0
129525,50.091,9
129525,50.0999,47
129525,50.0999,27
129525,50.0999,10
129525,50.0999,5
129525,50.1003,17
129525,50.1003,3
129525,51,17
129525,51,81
129525,51,0
129525,51.0907,21
129525,51.0907,16
129525,51.0908,14
129525,51.1005,14
129525,51.1005,0
129525,51.1102,1
129525,51.2307,32
129525,51.2308,0
129525,51.2308,36
129525,51.3801,38
129525,51.3802,0
129525,51.3802,46
129525,51.3811,0
129525,52.0201,20
129525,52.0201,129
129525,52.0201,0
129525,52.0301,30
129525,52.0301,2
129525,52.0301,37
129525,52.0301,0
129525,52.0701,9
129525,52.0801,18
129525,52.0801,1
129525,52.1003,15
129525,52.1601,0
129525,52.1701,16
129525,52.1899,24
129525,52.1899,2
129525,54.0101,9
129525,54.0101,2
129525,99,0
129525,99,51
129525,99,141
129525,99,1027
129525,99,3
129525,99,587
129525,99,7
129525,99,29
129525,99,54
129525,99,0
129525,99,46
129525,99,0
129534,24.0103,6
129534,24.0103,0
129534,38.0101,11
129534,38.0101,15
129534,38.0101,5
129534,38.0201,3
129534,38.0201,2
129534,38.0201,5
129534,39.0601,3
129534,39.0601,67
129534,39.0601,2
129534,39.0602,5
129534,39.0701,2
129534,39.9999,5
129534,45.0101,3
129534,45.0101,0
129534,99,3
129534,99,22
129534,99,8
129534,99,89
129534,99,2
129534,99,10
129543,9.01,0
129543,11.0601,0
129543,11.0801,6
129543,13.0101,1
129543,13.121,34
129543,13.121,0
129543,13.121,32
129543,14.1301,8
129543,15,2
129543,15.0303,0
129543,15.0303,0
129543,19.0708,0
129543,19.0709,7
129543,19.071,0
129543,23.1401,0
129543,24.0101,39
129543,24.0102,144
129543,26.0101,0
129543,27.0101,0
129543,40.0501,0
129543,42.0101,0
129543,43.0102,0
129543,43.0104,0
129543,43.0107,1
129543,43.0107,36
129543,44,0
129543,45.1001,0
129543,45.1101,0
129543,47.0104,0
129543,47.0607,0
129543,48.051,0
129543,48.051,36
129543,50.0402,1
129543,50.0402,0
129543,50.0402,19
129543,50.0501,5
129543,50.0506,0
129543,50.0701,6
129543,51.0801,3
129543,51.0803,1
129543,51.0806,0
129543,51.0899,2
129543,51.0904,0
129543,51.1502,16
129543,51.1502,29
129543,51.3801,20
129543,52.0101,73
129543,52.0302,0
129543,52.0302,27
129543,52.0401,1
129543,52.0401,0
129543,52.0401,4
129543,52.0701,0
129543,52.0803,0
129543,52.0803,0
129543,52.1201,0
129543,52.1201,13
129543,52.1501,0
129543,52.1804,0
129543,54.0101,0
129543,99,68
129543,99,36
129543,99,462
129695,3.0104,3
129695,9.01,0
129695,9.0701,0
129695,9.0701,12
129695,9.0702,6
129695,9.0907,0
129695,10.0303,0
129695,11.0103,6
129695,11.0201,2
129695,11.0201,2
129695,11.0401,2
129695,11.0401,12
129695,11.0701,4
129695,11.0801,5
129695,12.0501,5
129695,12.0503,3
129695,12.0503,15
129695,12.0504,0
129695,12.0504,10
129695,13.0101,1
129695,13.121,20
129695,14.1301,20
129695,14.3501,5
129695,15,7
129695,15.0503,0
129695,15.0613,22
129695,15.1201,3
129695,15.1306,15
129695,15.1501,0
129695,19.071,1
129695,19.071,13
129695,22.0302,7
129695,22.0302,12
129695,23.1401,0
129695,24.0101,86
129695,24.0102,244
129695,26.0101,0
129695,27.0101,0
129695,31.0501,5
129695,31.0505,16
129695,40.0501,0
129695,42.0101,0
129695,43.0102,4
129695,43.0104,0
129695,43.0106,2
129695,43.0107,4
129695,43.0107,64
129695,44,0
129695,44.0201,0
129695,44.0701,14
129695,45.1001,0
129695,45.1101,0
129695,50.0402,14
129695,50.0411,4
129695,50.0702,12
129695,50.0901,5
129695,51.0601,7
129695,51.0706,13
129695,51.0708,0
129695,51.0713,7
129695,51.0803,21
129695,51.0806,0
129695,51.0816,3
129695,51.0899,4
129695,51.0907,18
129695,51.0908,8
129695,51.0909,19
129695,51.0917,0
129695,51.1501,16
129695,51.2309,11
129695,51.2309,3
129695,52.0101,40
129695,52.0203,0
129695,52.0302,3
129695,52.0302,87
129695,52.0401,1
129695,52.0401,14
129695,52.0701,0
129695,52.0901,0
129695,52.0901,3
129695,52.1201,6
129695,52.1401,2
129695,52.1401,6
129695,52.1601,0
129695,54.0101,0
129695,99,120
129695,99,8
129695,99,851
129729,1.1103,17
129729,1.1103,15
129729,9.01,0
129729,9.0702,1
129729,9.0702,13
129729,11.0201,7
129729,11.0901,10
129729,12.0503,4
129729,13.121,15
129729,13.121,22
129729,13.1314,0
129729,14.1301,0
129729,15,21
129729,15,12
129729,15.0303,12
129729,15.0503,1
129729,15.0506,0
129729,15.0507,0
129729,15.0507,6
129729,15.0607,0
129729,15.0612,0
129729,15.0613,1
129729,15.0702,8
129729,15.0702,0
129729,15.1001,0
129729,15.1201,0
129729,15.1201,18
129729,15.1302,46
129729,15.9999,0
129729,19.0505,11
129729,19.0708,9
129729,19.071,4
129729,22.0302,12
129729,22.0302,13
129729,23.1303,1
129729,23.1401,0
129729,24.0101,51
129729,24.0102,324
129729,26.0101,0
129729,27.0101,0
129729,30.1101,0
129729,30.1701,18
129729,40.0501,0
129729,40.9999,12
129729,42.0101,0
129729,43.0104,0
129729,43.0107,6
129729,43.0107,34
129729,43.0116,2
129729,43.0202,11
129729,44,0
129729,45.1001,0
129729,45.1101,0
129729,47.0604,35
129729,47.0604,11
129729,48.051,67
129729,48.051,36
129729,49.0101,0
129729,50.0102,2
129729,50.0701,6
129729,50.0701,19
129729,50.0702,1
129729,51.0806,23
129729,51.0899,0
129729,51.0907,17
129729,51.0908,17
129729,51.1501,16
129729,51.1501,16
129729,51.1502,22
129729,51.1502,45
129729,51.3801,99
129729,52.0101,49
129729,52.0201,44
129729,52.0201,0
129729,52.0203,3
129729,52.0302,26
129729,52.0302,29
129729,52.0401,2
129729,52.0401,0
129729,52.0801,0
129729,52.0801,8
129729,52.0901,0
129729,52.0904,12
129729,52.0905,6
129729,52.1201,8
129729,52.1401,0
129729,52.1499,0
129729,52.1803,0
129729,54.0101,0
129729,99,408
129729,99,36
129729,99,912
129756,3.0104,7
129756,9.0101,6
129756,9.0702,5
129756,9.0702,14
129756,9.0903,0
129756,10.0105,1
129756,10.0202,1
129756,10.0202,0
129756,10.0202,9
129756,11.0899,1
129756,11.0901,2
129756,11.1006,2
129756,13.121,27
129756,13.121,20
129756,14.1301,6
129756,15,6
129756,15.0303,0
129756,19.0709,4
129756,24.0101,16
129756,24.0102,145
129756,26.1201,1
129756,26.1201,2
129756,43.0107,27
129756,48.051,13
129756,50.0701,9
129756,51.0706,2
129756,51.0713,0
129756,51.0808,1
129756,51.0899,6
129756,51.0907,15
129756,51.0919,5
129756,51.0999,5
129756,51.1501,3
129756,51.1502,4
129756,51.1502,28
129756,51.1801,15
129756,51.1803,10
129756,51.2309,4
129756,52.0101,1
129756,52.0101,28
129756,52.0207,1
129756,52.0302,14
129756,52.0302,23
129756,52.0701,2
129756,52.0803,0
129756,52.1201,13
129756,52.1401,3
129756,99,111
129756,99,3
129756,99,393
129774,3.0103,3
129774,9.0199,15
129774,11.0101,0
129774,13.1202,0
129774,13.1209,1
129774,13.121,1
129774,14.0101,0
129774,19.0701,6
129774,24.0101,16
129774,24.0101,13
129774,26.1302,0
129774,31.0101,0
129774,31.0504,0
129774,31.0504,15
129774,31.0599,0
129774,42.0101,7
129774,43.0104,0
129774,43.0104,29
129774,43.9999,2
129774,43.9999,8
129774,45.9999,0
129774,50.0402,0
129774,51,2
129774,51.0913,0
129774,51.1503,0
129774,52.0201,0
129774,52.0201,20
129774,52.0301,0
129774,52.0901,0
129774,52.0901,13
129774,99,2
129774,99,17
129774,99,132
129808,5.0207,2
129808,9.01,0
129808,9.0903,0
129808,11.0801,2
129808,11.0901,1
129808,13.0101,2
129808,14.1301,5
129808,15,11
129808,15.0201,7
129808,15.0303,15
129808,15.0304,0
129808,15.0304,5
129808,15.0503,2
129808,15.0506,0
129808,15.0507,7
129808,15.0507,6
129808,15.0613,1
129808,15.0613,1
129808,15.0702,0
129808,15.0805,10
