zip_code,mha_code,mha_name,mha_rate,mha_rate_grandfathered
"""47834""",IN338,"TERRE HAUTE, IN",1035,
"""47836""",ZZ570,COUNTY COST GROUP 570,1152,
"""47837""",IN338,"TERRE HAUTE, IN",1035,
"""47838""",ZZ600,COUNTY COST GROUP 600,1227,
"""47840""",IN338,"TERRE HAUTE, IN",1035,
"""47841""",IN338,"TERRE HAUTE, IN",1035,
"""47842""",ZZ610,COUNTY COST GROUP 610,1251,
"""47845""",IN338,"TERRE HAUTE, IN",1035,
"""47846""",IN338,"TERRE HAUTE, IN",1035,
"""47847""",ZZ610,COUNTY COST GROUP 610,1251,
"""47848""",ZZ600,COUNTY COST GROUP 600,1227,
"""47849""",ZZ600,COUNTY COST GROUP 600,1227,
"""47850""",ZZ600,COUNTY COST GROUP 600,1227,
"""47851""",IN338,"TERRE HAUTE, IN",1035,
"""47852""",ZZ600,COUNTY COST GROUP 600,1227,
"""47853""",IN338,"TERRE HAUTE, IN",1035,
"""47854""",ZZ610,COUNTY COST GROUP 610,1251,
"""47855""",ZZ600,COUNTY COST GROUP 600,1227,
"""47857""",IN338,"TERRE HAUTE, IN",1035,
"""47858""",IN338,"TERRE HAUTE, IN",1035,
"""47859""",ZZ570,COUNTY COST GROUP 570,1152,
"""47860""",ZZ570,COUNTY COST GROUP 570,1152,
"""47861""",ZZ600,COUNTY COST GROUP 600,1227,
"""47862""",ZZ570,COUNTY COST GROUP 570,1152,
"""47863""",IN338,"TERRE HAUTE, IN",1035,
"""47865""",ZZ600,COUNTY COST GROUP 600,1227,
"""47866""",IN338,"TERRE HAUTE, IN",1035,
"""47868""",ZZ610,COUNTY COST GROUP 610,1251,
"""47869""",IN338,"TERRE HAUTE, IN",1035,
"""47870""",IN338,"TERRE HAUTE, IN",1035,
"""47871""",IN338,"TERRE HAUTE, IN",1035,
"""47872""",ZZ570,COUNTY COST GROUP 570,1152,
"""47874""",ZZ570,COUNTY COST GROUP 570,1152,
"""47875""",ZZ610,COUNTY COST GROUP 610,1251,
"""47876""",IN338,"TERRE HAUTE, IN",1035,
"""47878""",IN338,"TERRE HAUTE, IN",1035,
"""47879""",ZZ600,COUNTY COST GROUP 600,1227,
"""47880""",IN338,"TERRE HAUTE, IN",1035,
"""47881""",IN338,"TERRE HAUTE, IN",1035,
"""47882""",ZZ600,COUNTY COST GROUP 600,1227,
"""47884""",ZZ610,COUNTY COST GROUP 610,1251,
"""47885""",IN338,"TERRE HAUTE, IN",1035,
"""47901""",ZZ660,COUNTY COST GROUP 660,1374,
"""47902""",ZZ660,COUNTY COST GROUP 660,1374,
"""47903""",ZZ660,COUNTY COST GROUP 660,1374,
"""47904""",ZZ660,COUNTY COST GROUP 660,1374,
"""47905""",ZZ660,COUNTY COST GROUP 660,1374,
"""47906""",ZZ660,COUNTY COST GROUP 660,1374,
"""47907""",ZZ660,COUNTY COST GROUP 660,1374,
"""47909""",ZZ660,COUNTY COST GROUP 660,1374,
"""47916""",ZZ590,COUNTY COST GROUP 590,1200,
"""47917""",ZZ660,COUNTY COST GROUP 660,1374,
"""47918""",ZZ600,COUNTY COST GROUP 600,1227,
"""47920""",ZZ660,COUNTY COST GROUP 660,1374,
"""47921""",ZZ660,COUNTY COST GROUP 660,1374,
"""47922""",ZZ670,COUNTY COST GROUP 670,1398,
"""47923""",ZZ590,COUNTY COST GROUP 590,1200,
"""47924""",ZZ660,COUNTY COST GROUP 660,1374,
"""47925""",ZZ590,COUNTY COST GROUP 590,1200,
"""47926""",ZZ590,COUNTY COST GROUP 590,1200,
"""47928""",ZZ610,COUNTY COST GROUP 610,1251,
"""47929""",ZZ590,COUNTY COST GROUP 590,1200,
"""47930""",ZZ660,COUNTY COST GROUP 660,1374,
"""47932""",ZZ600,COUNTY COST GROUP 600,1227,
"""47933""",ZZ590,COUNTY COST GROUP 590,1200,
"""47940""",ZZ590,COUNTY COST GROUP 590,1200,
"""47941""",ZZ660,COUNTY COST GROUP 660,1374,
"""47942""",ZZ660,COUNTY COST GROUP 660,1374,
"""47943""",ZZ640,COUNTY COST GROUP 640,1326,
"""47944""",ZZ660,COUNTY COST GROUP 660,1374,
"""47946""",ZZ570,COUNTY COST GROUP 570,1152,
"""47948""",ZZ670,COUNTY COST GROUP 670,1398,
"""47949""",ZZ600,COUNTY COST GROUP 600,1227,
"""47950""",ZZ590,COUNTY COST GROUP 590,1200,
"""47951""",ZZ670,COUNTY COST GROUP 670,1398,
"""47952""",ZZ600,COUNTY COST GROUP 600,1227,
"""47954""",ZZ590,COUNTY COST GROUP 590,1200,
"""47955""",ZZ590,COUNTY COST GROUP 590,1200,
"""47957""",ZZ570,COUNTY COST GROUP 570,1152,
"""47958""",ZZ600,COUNTY COST GROUP 600,1227,
"""47959""",ZZ590,COUNTY COST GROUP 590,1200,
"""47960""",ZZ590,COUNTY COST GROUP 590,1200,
"""47962""",ZZ660,COUNTY COST GROUP 660,1374,
"""47963""",ZZ670,COUNTY COST GROUP 670,1398,
"""47964""",ZZ670,COUNTY COST GROUP 670,1398,
"""47965""",ZZ590,COUNTY COST GROUP 590,1200,
"""47966""",ZZ610,COUNTY COST GROUP 610,1251,
"""47967""",ZZ590,COUNTY COST GROUP 590,1200,
"""47968""",ZZ590,COUNTY COST GROUP 590,1200,
"""47969""",ZZ600,COUNTY COST GROUP 600,1227,
"""47970""",ZZ660,COUNTY COST GROUP 660,1374,
"""47971""",ZZ660,COUNTY COST GROUP 660,1374,
"""47974""",ZZ610,COUNTY COST GROUP 610,1251,
"""47975""",ZZ590,COUNTY COST GROUP 590,1200,
"""47977""",ZZ640,COUNTY COST GROUP 640,1326,
"""47978""",ZZ640,COUNTY COST GROUP 640,1326,
"""47980""",ZZ590,COUNTY COST GROUP 590,1200,
"""47981""",ZZ660,COUNTY COST GROUP 660,1374,
"""47982""",ZZ590,COUNTY COST GROUP 590,1200,
"""47983""",ZZ660,COUNTY COST GROUP 660,1374,
"""47984""",ZZ660,COUNTY COST GROUP 660,1374,
"""47986""",ZZ660,COUNTY COST GROUP 660,1374,
"""47987""",ZZ600,COUNTY COST GROUP 600,1227,
"""47988""",ZZ600,COUNTY COST GROUP 600,1227,
"""47989""",ZZ590,COUNTY COST GROUP 590,1200,
"""47990""",ZZ590,COUNTY COST GROUP 590,1200,
"""47991""",ZZ590,COUNTY COST GROUP 590,1200,
"""47992""",ZZ660,COUNTY COST GROUP 660,1374,
"""47993""",ZZ590,COUNTY COST GROUP 590,1200,
"""47994""",ZZ590,COUNTY COST GROUP 590,1200,
"""47995""",ZZ590,COUNTY COST GROUP 590,1200,
"""47996""",ZZ660,COUNTY COST GROUP 660,1374,
"""47997""",ZZ580,COUNTY COST GROUP 580,1176,
"""48001""",ZZ740,COUNTY COST GROUP 740,1572,
"""48002""",ZZ740,COUNTY COST GROUP 740,1572,
"""48003""",ZZ690,COUNTY COST GROUP 690,1449,
"""48004""",ZZ740,COUNTY COST GROUP 740,1572,
"""48005""",MI142,"DETROIT, MI",1725,
"""48006""",ZZ740,COUNTY COST GROUP 740,1572,
"""48007""",MI142,"DETROIT, MI",1725,
"""48009""",MI142,"DETROIT, MI",1725,
"""48012""",MI142,"DETROIT, MI",1725,
"""48014""",ZZ740,COUNTY COST GROUP 740,1572,
"""48015""",MI142,"DETROIT, MI",1725,
"""48017""",MI142,"DETROIT, MI",1725,
"""48021""",MI142,"DETROIT, MI",1725,
"""48022""",ZZ740,COUNTY COST GROUP 740,1572,
"""48023""",ZZ740,COUNTY COST GROUP 740,1572,
"""48025""",MI142,"DETROIT, MI",1725,
"""48026""",MI142,"DETROIT, MI",1725,
"""48027""",ZZ740,COUNTY COST GROUP 740,1572,
"""48028""",ZZ740,COUNTY COST GROUP 740,1572,
"""48030""",MI142,"DETROIT, MI",1725,
"""48032""",ZZ740,COUNTY COST GROUP 740,1572,
"""48033""",MI142,"DETROIT, MI",1725,
"""48034""",MI142,"DETROIT, MI",1725,
"""48035""",MI142,"DETROIT, MI",1725,
"""48036""",MI142,"DETROIT, MI",1725,
"""48037""",MI142,"DETROIT, MI",1725,
"""48038""",MI142,"DETROIT, MI",1725,
"""48039""",ZZ740,COUNTY COST GROUP 740,1572,
"""48040""",ZZ740,COUNTY COST GROUP 740,1572,
"""48041""",ZZ740,COUNTY COST GROUP 740,1572,
"""48042""",MI142,"DETROIT, MI",1725,
"""48043""",MI142,"DETROIT, MI",1725,
"""48044""",MI142,"DETROIT, MI",1725,
"""48045""",MI142,"DETROIT, MI",1725,
"""48046""",MI142,"DETROIT, MI",1725,
"""48047""",MI142,"DETROIT, MI",1725,
"""48048""",MI142,"DETROIT, MI",1725,
"""48049""",ZZ740,COUNTY COST GROUP 740,1572,
"""48050""",MI142,"DETROIT, MI",1725,
"""48051""",MI142,"DETROIT, MI",1725,
"""48054""",ZZ740,COUNTY COST GROUP 740,1572,
"""48059""",ZZ740,COUNTY COST GROUP 740,1572,
"""48060""",ZZ740,COUNTY COST GROUP 740,1572,
"""48061""",ZZ740,COUNTY COST GROUP 740,1572,
"""48062""",MI142,"DETROIT, MI",1725,
"""48063""",ZZ740,COUNTY COST GROUP 740,1572,
"""48064""",ZZ740,COUNTY COST GROUP 740,1572,
"""48065""",MI142,"DETROIT, MI",1725,
"""48066""",MI142,"DETROIT, MI",1725,
"""48067""",MI142,"DETROIT, MI",1725,
"""48068""",MI142,"DETROIT, MI",1725,
"""48069""",MI142,"DETROIT, MI",1725,
"""48070""",MI142,"DETROIT, MI",1725,
"""48071""",MI142,"DETROIT, MI",1725,
"""48072""",MI142,"DETROIT, MI",1725,
"""48073""",MI142,"DETROIT, MI",1725,
"""48074""",ZZ740,COUNTY COST GROUP 740,1572,
"""48075""",MI142,"DETROIT, MI",1725,
"""48076""",MI142,"DETROIT, MI",1725,
"""48079""",ZZ740,COUNTY COST GROUP 740,1572,
"""48080""",MI142,"DETROIT, MI",1725,
"""48081""",MI142,"DETROIT, MI",1725,
"""48082""",MI142,"DETROIT, MI",1725,
"""48083""",MI142,"DETROIT, MI",1725,
"""48084""",MI142,"DETROIT, MI",1725,
"""48085""",MI142,"DETROIT, MI",1725,
"""48086""",MI142,"DETROIT, MI",1725,
"""48088""",MI142,"DETROIT, MI",1725,
"""48089""",MI142,"DETROIT, MI",1725,
"""48090""",MI142,"DETROIT, MI",1725,
"""48091""",MI142,"DETROIT, MI",1725,
"""48092""",MI142,"DETROIT, MI",1725,
"""48093""",MI142,"DETROIT, MI",1725,
"""48094""",MI142,"DETROIT, MI",1725,
"""48095""",MI142,"DETROIT, MI",1725,
"""48096""",MI142,"DETROIT, MI",1725,
"""48097""",ZZ740,COUNTY COST GROUP 740,1572,
"""48098""",MI142,"DETROIT, MI",1725,
"""48099""",MI142,"DETROIT, MI",1725,
"""48101""",MI142,"DETROIT, MI",1725,
"""48103""",MI155,"ANN ARBOR, MI",1890,
"""48104""",MI155,"ANN ARBOR, MI",1890,
"""48105""",MI155,"ANN ARBOR, MI",1890,
"""48106""",MI155,"ANN ARBOR, MI",1890,
"""48107""",MI155,"ANN ARBOR, MI",1890,
"""48108""",MI155,"ANN ARBOR, MI",1890,
"""48109""",MI155,"ANN ARBOR, MI",1890,
"""48110""",OH232,"TOLEDO, OH",1497,
"""48111""",MI142,"DETROIT, MI",1725,
"""48112""",MI142,"DETROIT, MI",1725,
"""48113""",MI155,"ANN ARBOR, MI",1890,
"""48114""",ZZ730,COUNTY COST GROUP 730,1548,
"""48115""",MI155,"ANN ARBOR, MI",1890,
"""48116""",ZZ730,COUNTY COST GROUP 730,1548,
"""48117""",OH232,"TOLEDO, OH",1497,
"""48118""",MI155,"ANN ARBOR, MI",1890,
"""48120""",MI142,"DETROIT, MI",1725,
"""48121""",MI142,"DETROIT, MI",1725,
"""48122""",MI142,"DETROIT, MI",1725,
"""48123""",MI142,"DETROIT, MI",1725,
"""48124""",MI142,"DETROIT, MI",1725,
"""48125""",MI142,"DETROIT, MI",1725,
"""48126""",MI142,"DETROIT, MI",1725,
"""48127""",MI142,"DETROIT, MI",1725,
"""48128""",MI142,"DETROIT, MI",1725,
"""48130""",MI155,"ANN ARBOR, MI",1890,
"""48131""",OH232,"TOLEDO, OH",1497,
"""48133""",OH232,"TOLEDO, OH",1497,
"""48134""",MI142,"DETROIT, MI",1725,
"""48135""",MI142,"DETROIT, MI",1725,
"""48136""",MI142,"DETROIT, MI",1725,
"""48137""",ZZ730,COUNTY COST GROUP 730,1548,
"""48138""",MI142,"DETROIT, MI",1725,
"""48139""",ZZ730,COUNTY COST GROUP 730,1548,
"""48140""",OH232,"TOLEDO, OH",1497,
"""48141""",MI142,"DETROIT, MI",1725,
"""48143""",ZZ730,COUNTY COST GROUP 730,1548,
"""48144""",OH232,"TOLEDO, OH",1497,
"""48145""",OH232,"TOLEDO, OH",1497,
"""48146""",MI142,"DETROIT, MI",1725,
"""48150""",MI142,"DETROIT, MI",1725,
"""48151""",MI142,"DETROIT, MI",1725,
"""48152""",MI142,"DETROIT, MI",1725,
"""48153""",MI142,"DETROIT, MI",1725,
"""48154""",MI142,"DETROIT, MI",1725,
"""48157""",OH232,"TOLEDO, OH",1497,
"""48158""",MI155,"ANN ARBOR, MI",1890,
"""48159""",OH232,"TOLEDO, OH",1497,
"""48160""",MI155,"ANN ARBOR, MI",1890,
"""48161""",OH232,"TOLEDO, OH",1497,
"""48162""",OH232,"TOLEDO, OH",1497,
"""48164""",MI142,"DETROIT, MI",1725,
"""48165""",MI142,"DETROIT, MI",1725,
"""48166""",OH232,"TOLEDO, OH",1497,
"""48167""",MI142,"DETROIT, MI",1725,
"""48168""",MI142,"DETROIT, MI",1725,
"""48169""",ZZ730,COUNTY COST GROUP 730,1548,
"""48170""",MI142,"DETROIT, MI",1725,
"""48173""",MI142,"DETROIT, MI",1725,
"""48174""",MI142,"DETROIT, MI",1725,
"""48175""",MI155,"ANN ARBOR, MI",1890,
"""48176""",MI155,"ANN ARBOR, MI",1890,
"""48177""",OH232,"TOLEDO, OH",1497,
"""48178""",MI155,"ANN ARBOR, MI",1890,
"""48179""",OH232,"TOLEDO, OH",1497,
"""48180""",MI142,"DETROIT, MI",1725,
"""48182""",OH232,"TOLEDO, OH",1497,
"""48183""",MI142,"DETROIT, MI",1725,
"""48184""",MI142,"DETROIT, MI",1725,
"""48185""",MI142,"DETROIT, MI",1725,
"""48186""",MI142,"DETROIT, MI",1725,
"""48187""",MI142,"DETROIT, MI",1725,
"""48188""",MI142,"DETROIT, MI",1725,
"""48189""",MI155,"ANN ARBOR, MI",1890,
"""48190""",MI155,"ANN ARBOR, MI",1890,
"""48191""",MI155,"ANN ARBOR, MI",1890,
"""48192""",MI142,"DETROIT, MI",1725,
"""48193""",MI142,"DETROIT, MI",1725,
"""48195""",MI142,"DETROIT, MI",1725,
"""48197""",MI155,"ANN ARBOR, MI",1890,
"""48198""",MI155,"ANN ARBOR, MI",1890,
"""48201""",MI142,"DETROIT, MI",1725,
"""48202""",MI142,"DETROIT, MI",1725,
"""48203""",MI142,"DETROIT, MI",1725,
"""48204""",MI142,"DETROIT, MI",1725,
"""48205""",MI142,"DETROIT, MI",1725,
"""48206""",MI142,"DETROIT, MI",1725,
"""48207""",MI142,"DETROIT, MI",1725,
"""48208""",MI142,"DETROIT, MI",1725,
"""48209""",MI142,"DETROIT, MI",1725,
"""48210""",MI142,"DETROIT, MI",1725,
"""48211""",MI142,"DETROIT, MI",1725,
"""48212""",MI142,"DETROIT, MI",1725,
"""48213""",MI142,"DETROIT, MI",1725,
"""48214""",MI142,"DETROIT, MI",1725,
"""48215""",MI142,"DETROIT, MI",1725,
"""48216""",MI142,"DETROIT, MI",1725,
"""48217""",MI142,"DETROIT, MI",1725,
"""48218""",MI142,"DETROIT, MI",1725,
"""48219""",MI142,"DETROIT, MI",1725,
"""48220""",MI142,"DETROIT, MI",1725,
"""48221""",MI142,"DETROIT, MI",1725,
"""48222""",MI142,"DETROIT, MI",1725,
"""48223""",MI142,"DETROIT, MI",1725,
"""48224""",MI142,"DETROIT, MI",1725,
"""48225""",MI142,"DETROIT, MI",1725,
"""48226""",MI142,"DETROIT, MI",1725,
"""48227""",MI142,"DETROIT, MI",1725,
"""48228""",MI142,"DETROIT, MI",1725,
"""48229""",MI142,"DETROIT, MI",1725,
"""48230""",MI142,"DETROIT, MI",1725,
"""48231""",MI142,"DETROIT, MI",1725,
"""48232""",MI142,"DETROIT, MI",1725,
"""48233""",MI142,"DETROIT, MI",1725,
"""48234""",MI142,"DETROIT, MI",1725,
"""48235""",MI142,"DETROIT, MI",1725,
"""48236""",MI142,"DETROIT, MI",1725,
"""48237""",MI142,"DETROIT, MI",1725,
"""48238""",MI142,"DETROIT, MI",1725,
"""48239""",MI142,"DETROIT, MI",1725,
"""48240""",MI142,"DETROIT, MI",1725,
"""48242""",MI142,"DETROIT, MI",1725,
"""48243""",MI142,"DETROIT, MI",1725,
"""48244""",MI142,"DETROIT, MI",1725,
"""48255""",MI142,"DETROIT, MI",1725,
"""48260""",MI142,"DETROIT, MI",1725,
"""48264""",MI142,"DETROIT, MI",1725,
"""48265""",MI142,"DETROIT, MI",1725,
"""48266""",MI142,"DETROIT, MI",1725,
"""48267""",MI142,"DETROIT, MI",1725,
"""48268""",MI142,"DETROIT, MI",1725,
"""48269""",MI142,"DETROIT, MI",1725,
"""48272""",MI142,"DETROIT, MI",1725,
"""48275""",MI142,"DETROIT, MI",1725,
"""48277""",MI142,"DETROIT, MI",1725,
"""48278""",MI142,"DETROIT, MI",1725,
"""48279""",MI142,"DETROIT, MI",1725,
"""48288""",MI142,"DETROIT, MI",1725,
"""48301""",MI142,"DETROIT, MI",1725,
"""48302""",MI142,"DETROIT, MI",1725,
"""48303""",MI142,"DETROIT, MI",1725,
"""48304""",MI142,"DETROIT, MI",1725,
"""48306""",MI142,"DETROIT, MI",1725,
"""48307""",MI142,"DETROIT, MI",1725,
"""48308""",MI142,"DETROIT, MI",1725,
"""48309""",MI142,"DETROIT, MI",1725,
"""48310""",MI142,"DETROIT, MI",1725,
"""48311""",MI142,"DETROIT, MI",1725,
"""48312""",MI142,"DETROIT, MI",1725,
"""48313""",MI142,"DETROIT, MI",1725,
"""48314""",MI142,"DETROIT, MI",1725,
"""48315""",MI142,"DETROIT, MI",1725,
"""48316""",MI142,"DETROIT, MI",1725,
"""48317""",MI142,"DETROIT, MI",1725,
"""48318""",MI142,"DETROIT, MI",1725,
"""48320""",MI142,"DETROIT, MI",1725,
"""48321""",MI142,"DETROIT, MI",1725,
"""48322""",MI142,"DETROIT, MI",1725,
"""48323""",MI142,"DETROIT, MI",1725,
"""48324""",MI142,"DETROIT, MI",1725,
"""48325""",MI142,"DETROIT, MI",1725,
"""48326""",MI142,"DETROIT, MI",1725,
"""48327""",MI142,"DETROIT, MI",1725,
"""48328""",MI142,"DETROIT, MI",1725,
"""48329""",MI142,"DETROIT, MI",1725,
"""48330""",MI142,"DETROIT, MI",1725,
"""48331""",MI142,"DETROIT, MI",1725,
"""48332""",MI142,"DETROIT, MI",1725,
"""48333""",MI142,"DETROIT, MI",1725,
"""48334""",MI142,"DETROIT, MI",1725,
"""48335""",MI142,"DETROIT, MI",1725,
"""48336""",MI142,"DETROIT, MI",1725,
"""48340""",MI142,"DETROIT, MI",1725,
"""48341""",MI142,"DETROIT, MI",1725,
"""48342""",MI142,"DETROIT, MI",1725,
"""48343""",MI142,"DETROIT, MI",1725,
"""48346""",MI142,"DETROIT, MI",1725,
"""48347""",MI142,"DETROIT, MI",1725,
"""48348""",MI142,"DETROIT, MI",1725,
"""48350""",MI142,"DETROIT, MI",1725,
"""48353""",ZZ730,COUNTY COST GROUP 730,1548,
"""48356""",MI142,"DETROIT, MI",1725,
"""48357""",MI142,"DETROIT, MI",1725,
"""48359""",MI142,"DETROIT, MI",1725,
"""48360""",MI142,"DETROIT, MI",1725,
"""48361""",MI142,"DETROIT, MI",1725,
"""48362""",MI142,"DETROIT, MI",1725,
"""48363""",MI142,"DETROIT, MI",1725,
"""48366""",MI142,"DETROIT, MI",1725,
"""48367""",MI142,"DETROIT, MI",1725,
"""48370""",MI142,"DETROIT, MI",1725,
"""48371""",MI142,"DETROIT, MI",1725,
"""48374""",MI142,"DETROIT, MI",1725,
"""48375""",MI142,"DETROIT, MI",1725,
"""48376""",MI142,"DETROIT, MI",1725,
"""48377""",MI142,"DETROIT, MI",1725,
"""48380""",MI142,"DETROIT, MI",1725,
"""48381""",MI142,"DETROIT, MI",1725,
"""48382""",MI142,"DETROIT, MI",1725,
"""48383""",MI142,"DETROIT, MI",1725,
"""48386""",MI142,"DETROIT, MI",1725,
"""48387""",MI142,"DETROIT, MI",1725,
"""48390""",MI142,"DETROIT, MI",1725,
"""48391""",MI142,"DETROIT, MI",1725,
"""48393""",MI142,"DETROIT, MI",1725,
"""48397""",MI142,"DETROIT, MI",1725,
"""48401""",ZZ580,COUNTY COST GROUP 580,1176,
"""48410""",ZZ580,COUNTY COST GROUP 580,1176,
"""48411""",ZZ610,COUNTY COST GROUP 610,1251,
"""48412""",ZZ690,COUNTY COST GROUP 690,1449,
"""48413""",ZZ580,COUNTY COST GROUP 580,1176,
"""48414""",ZZ590,COUNTY COST GROUP 590,1200,
"""48415""",MI156,"SAGINAW, MI",1029,
"""48416""",ZZ580,COUNTY COST GROUP 580,1176,
"""48417""",MI156,"SAGINAW, MI",1029,
"""48418""",ZZ590,COUNTY COST GROUP 590,1200,
"""48419""",ZZ580,COUNTY COST GROUP 580,1176,
"""48420""",ZZ610,COUNTY COST GROUP 610,1251,
"""48421""",ZZ690,COUNTY COST GROUP 690,1449,
"""48422""",ZZ580,COUNTY COST GROUP 580,1176,
"""48423""",ZZ610,COUNTY COST GROUP 610,1251,
"""48426""",ZZ580,COUNTY COST GROUP 580,1176,
"""48427""",ZZ580,COUNTY COST GROUP 580,1176,
"""48428""",ZZ690,COUNTY COST GROUP 690,1449,
"""48429""",ZZ590,COUNTY COST GROUP 590,1200,
"""48430""",ZZ610,COUNTY COST GROUP 610,1251,
"""48432""",ZZ580,COUNTY COST GROUP 580,1176,
"""48433""",ZZ610,COUNTY COST GROUP 610,1251,
"""48434""",ZZ580,COUNTY COST GROUP 580,1176,
"""48435""",ZZ580,COUNTY COST GROUP 580,1176,
"""48436""",ZZ610,COUNTY COST GROUP 610,1251,
"""48437""",ZZ610,COUNTY COST GROUP 610,1251,
"""48438""",ZZ610,COUNTY COST GROUP 610,1251,
"""48439""",ZZ610,COUNTY COST GROUP 610,1251,
"""48440""",ZZ690,COUNTY COST GROUP 690,1449,
"""48441""",ZZ580,COUNTY COST GROUP 580,1176,
"""48442""",MI142,"DETROIT, MI",1725,
"""48444""",ZZ690,COUNTY COST GROUP 690,1449,
"""48445""",ZZ580,COUNTY COST GROUP 580,1176,
"""48446""",ZZ690,COUNTY COST GROUP 690,1449,
"""48449""",ZZ610,COUNTY COST GROUP 610,1251,
"""48450""",ZZ580,COUNTY COST GROUP 580,1176,
"""48451""",ZZ610,COUNTY COST GROUP 610,1251,
"""48453""",ZZ580,COUNTY COST GROUP 580,1176,
"""48454""",ZZ580,COUNTY COST GROUP 580,1176,
"""48455""",ZZ690,COUNTY COST GROUP 690,1449,
"""48456""",ZZ580,COUNTY COST GROUP 580,1176,
"""48457""",ZZ610,COUNTY COST GROUP 610,1251,
"""48458""",ZZ610,COUNTY COST GROUP 610,1251,
"""48460""",ZZ590,COUNTY COST GROUP 590,1200,
"""48461""",ZZ690,COUNTY COST GROUP 690,1449,
"""48462""",MI142,"DETROIT, MI",1725,
"""48463""",ZZ610,COUNTY COST GROUP 610,1251,
"""48464""",ZZ690,COUNTY COST GROUP 690,1449,
"""48465""",ZZ580,COUNTY COST GROUP 580,1176,
"""48466""",ZZ580,COUNTY COST GROUP 580,1176,
"""48467""",ZZ580,COUNTY COST GROUP 580,1176,
"""48468""",ZZ580,COUNTY COST GROUP 580,1176,
"""48469""",ZZ580,COUNTY COST GROUP 580,1176,
"""48470""",ZZ580,COUNTY COST GROUP 580,1176,
"""48471""",ZZ580,COUNTY COST GROUP 580,1176,
"""48472""",ZZ580,COUNTY COST GROUP 580,1176,
"""48473""",ZZ610,COUNTY COST GROUP 610,1251,
"""48475""",ZZ580,COUNTY COST GROUP 580,1176,
"""48476""",ZZ590,COUNTY COST GROUP 590,1200,
"""48480""",ZZ610,COUNTY COST GROUP 610,1251,
"""48501""",ZZ610,COUNTY COST GROUP 610,1251,
"""48502""",ZZ610,COUNTY COST GROUP 610,1251,
"""48503""",ZZ610,COUNTY COST GROUP 610,1251,
"""48504""",ZZ610,COUNTY COST GROUP 610,1251,
"""48505""",ZZ610,COUNTY COST GROUP 610,1251,
"""48506""",ZZ610,COUNTY COST GROUP 610,1251,
"""48507""",ZZ610,COUNTY COST GROUP 610,1251,
"""48509""",ZZ610,COUNTY COST GROUP 610,1251,
"""48519""",ZZ610,COUNTY COST GROUP 610,1251,
"""48529""",ZZ610,COUNTY COST GROUP 610,1251,
"""48531""",ZZ610,COUNTY COST GROUP 610,1251,
"""48532""",ZZ610,COUNTY COST GROUP 610,1251,
"""48550""",ZZ610,COUNTY COST GROUP 610,1251,
"""48551""",ZZ610,COUNTY COST GROUP 610,1251,
"""48552""",ZZ610,COUNTY COST GROUP 610,1251,
"""48553""",ZZ610,COUNTY COST GROUP 610,1251,
"""48554""",ZZ610,COUNTY COST GROUP 610,1251,
"""48555""",ZZ610,COUNTY COST GROUP 610,1251,
"""48556""",ZZ610,COUNTY COST GROUP 610,1251,
"""48557""",ZZ610,COUNTY COST GROUP 610,1251,
"""48601""",MI156,"SAGINAW, MI",1029,
"""48602""",MI156,"SAGINAW, MI",1029,
"""48603""",MI156,"SAGINAW, MI",1029,
"""48604""",MI156,"SAGINAW, MI",1029,
"""48605""",MI156,"SAGINAW, MI",1029,
"""48606""",MI156,"SAGINAW, MI",1029,
"""48607""",MI156,"SAGINAW, MI",1029,
"""48608""",MI156,"SAGINAW, MI",1029,
"""48609""",MI156,"SAGINAW, MI",1029,
"""48610""",ZZ590,COUNTY COST GROUP 590,1200,
"""48611""",MI156,"SAGINAW, MI",1029,
"""48612""",ZZ610,COUNTY COST GROUP 610,1251,
"""48613""",MI156,"SAGINAW, MI",1029,
"""48614""",MI156,"SAGINAW, MI",1029,
"""48615""",ZZ560,COUNTY COST GROUP 560,1125,
"""48616""",MI156,"SAGINAW, MI",1029,
"""48617""",ZZ580,COUNTY COST GROUP 580,1176,
"""48618""",ZZ640,COUNTY COST GROUP 640,1326,
"""48619""",ZZ570,COUNTY COST GROUP 570,1152,
"""48620""",ZZ640,COUNTY COST GROUP 640,1326,
"""48621""",ZZ570,COUNTY COST GROUP 570,1152,
"""48622""",ZZ580,COUNTY COST GROUP 580,1176,
"""48623""",MI156,"SAGINAW, MI",1029,
"""48624""",ZZ610,COUNTY COST GROUP 610,1251,
"""48625""",ZZ580,COUNTY COST GROUP 580,1176,
"""48626""",MI156,"SAGINAW, MI",1029,
"""48627""",ZZ580,COUNTY COST GROUP 580,1176,
"""48628""",ZZ640,COUNTY COST GROUP 640,1326,
"""48629""",ZZ580,COUNTY COST GROUP 580,1176,
"""48630""",ZZ580,COUNTY COST GROUP 580,1176,
"""48631""",MI156,"SAGINAW, MI",1029,
"""48632""",ZZ580,COUNTY COST GROUP 580,1176,
"""48633""",ZZ580,COUNTY COST GROUP 580,1176,
"""48634""",MI156,"SAGINAW, MI",1029,
"""48635""",ZZ580,COUNTY COST GROUP 580,1176,
"""48636""",ZZ570,COUNTY COST GROUP 570,1152,
"""48637""",MI156,"SAGINAW, MI",1029,
"""48638""",MI156,"SAGINAW, MI",1029,
"""48640""",ZZ640,COUNTY COST GROUP 640,1326,
"""48641""",ZZ640,COUNTY COST GROUP 640,1326,
